window_id,entropy_norm,repetition_ratio,locality_small_delta_ratio,cache_window_reuse_proxy,branch_norm,coherence_score,hardware_pressure_proxy,dominant_truth_regime,true_weight_low_entropy_repeating,true_weight_sequential_ids,true_weight_uniform_32bit,true_weight_zipfian_smallints,true_weight_clustered_ranges,estimated_weight_low_entropy_repeating,estimated_weight_sequential_ids,estimated_weight_uniform_32bit,estimated_weight_zipfian_smallints,estimated_weight_clustered_ranges,estimated_dominant_regime,mixture_entropy,reconstruction_residual,reconstructed_entropy_norm,reconstructed_repetition_ratio,reconstructed_locality_small_delta_ratio,reconstructed_cache_window_reuse_proxy,reconstructed_branch_norm,reconstructed_coherence_score,reconstructed_hardware_pressure_proxy,mixture_policy,hard_policy_from_dominant,policy_changed_by_mixture_entropy
57,0.922383168428253,0.0,0.604919402416424,0.02051321188543547,0.39815647069438564,0.3750291813933028,0.49535403020211555,sequential_ids,0.0,0.6,0.4,0.0,0.0,0.012568567743083755,0.5961044435097309,0.3913269887471853,0.0,0.0,sequential_ids,1.0539506780793544,0.016807961363950602,0.9290778446802515,0.01231719638822208,0.6086730112528147,0.011814453678498728,0.4012276919547813,0.3711037423860564,0.4936452323298175,hybrid,hybrid,False
58,0.7510614458167968,0.26073797605060184,0.0311734907236461,0.07258819179813097,0.6829453650639294,0.12365959700379237,0.8150433889961205,uniform_32bit,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.6887030028253205,0.1564276303819162,0.15486936679276334,uniform_32bit,1.2059563205607169,0.02662129768571166,0.8020381280300852,0.27691408376244103,0.04223546020311738,0.0562983643015983,0.7308408556754934,0.14867233100912786,0.8704585158181697,simd,simd,False
59,0.36523584749319354,0.8738778983404356,0.15344475204854632,0.22423043741776982,0.7846921533066924,0.3102715516318465,0.8708396472392349,zipfian_smallints,0.0,0.0,0.0,0.55,0.45,0.0,0.0,0.038441448855218815,0.5681724405654403,0.39338611057934086,zipfian_smallints,1.1736123524809179,0.024038263986047456,0.3570748489756355,0.8400563408201063,0.1534065589526689,0.20279421530369748,0.7475370277405538,0.31251724085018373,0.8284310205674635,hybrid,hybrid,False
60,0.41730316646085275,0.9590650444043134,0.2851399911950316,0.2519865871858746,0.5367966536566586,0.40204958279813924,0.712089625484465,clustered_ranges,0.3,0.0,0.0,0.0,0.7,0.2781941101838208,0.011010602746980822,0.0,0.0,0.7107952870691984,clustered_ranges,0.9351867244716596,0.034434655140602066,0.42866636137872394,0.9692096093079587,0.28920471293080163,0.2686104164434835,0.5692942795377394,0.39828338785792483,0.704895914218236,guarded_fallback,guarded_fallback,False
61,0.3550192457791496,0.6774454621155741,0.517820686706498,0.48998640152106165,0.45186742721158,0.5607228337328068,0.4262273543538117,low_entropy_repeating,0.4,0.0,0.2,0.4,0.0,0.38950000796350037,0.03943249253045177,0.2055844244683872,0.36427787902674885,0.0012051960109118777,low_entropy_repeating,1.7253531486992078,0.04537255046411559,0.3462565445729602,0.6743134031163232,0.5272875278311744,0.49363931710516157,0.42692946203047866,0.5613732768877434,0.4620235818140164,hybrid,coherent_local,True
62,0.5847074247892121,0.5678749821797817,0.4176524940406611,0.08175618971775775,0.5461429180828111,0.39219726101737296,0.6417688914765898,sequential_ids,0.0,0.35,0.0,0.3,0.35,0.0039642455280375875,0.36553370487815656,0.003850816472012607,0.23582058048551446,0.3908306526362788,clustered_ranges,1.614474767468102,0.02555013714943448,0.5906321388525032,0.5755554645894416,0.4331695071372831,0.09017190049264817,0.5545056472782718,0.3745117975308291,0.6476562871585946,hybrid,guarded_fallback,True
63,0.783216550057062,0.4990480463482211,0.033016541388204174,0.0,0.7180785545788567,0.1566805604142996,0.9217127956975686,uniform_32bit,0.0,0.0,0.5,0.0,0.5,0.0,0.04035841180763891,0.4577013861849865,0.0,0.5019402020073744,clustered_ranges,1.2021030533131623,0.027548253072302735,0.7700910679159175,0.4919013979672269,0.04035841180763891,0.005019402020073745,0.7341494400005438,0.1491624737503277,0.9047682207619249,guarded_fallback,guarded_fallback,False
64,0.2878648111144344,0.7935844278295618,0.9967215617449163,0.7607193973511573,0.1047753140031575,0.9219245132263438,0.06773452837831948,low_entropy_repeating,0.8,0.2,0.0,0.0,0.0,0.775460999505105,0.19386374402163395,0.019917345764610333,0.010757910708650842,0.0,low_entropy_repeating,0.9262193637105557,0.05421767514049828,0.2738772392621486,0.7685581080819236,0.9722293794180747,0.7326986082828264,0.07636815345517695,0.8494247189005506,0.08924811597859628,coherent_local,coherent_local,False
65,0.944004764832927,0.02690600393665964,0.5788584741808163,0.008326759315456378,0.40735342880115355,0.36984770528643884,0.48116577985126485,sequential_ids,0.0,0.6,0.4,0.0,0.0,0.011622305787872569,0.5831973213411842,0.3993194674189872,0.0,0.005860905451956078,sequential_ids,1.100700164373797,0.033076125980053134,0.928582785203416,0.017133547015032075,0.5948196271290568,0.010983576495119773,0.4090120422327104,0.36480023761100133,0.5031765951226792,hybrid,hybrid,False
66,0.7142608126672758,0.1881754141002177,0.05306539717525981,0.09353311787651666,0.712670210333781,0.23043077906073792,0.8596498342476824,uniform_32bit,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.7084293086939176,0.2915706913060824,0.0,uniform_32bit,0.8707415782524152,0.08964070775647696,0.7609120331290125,0.23325655304486592,0.07872408665264224,0.10204974195712882,0.72,0.179134035044068,0.8333486893910268,simd,simd,False
67,0.32244772209145933,0.8896927113112739,0.13832304409124188,0.18989090404899764,0.7561331412353846,0.3274792779243848,0.8285185379028995,zipfian_smallints,0.0,0.0,0.0,0.55,0.45,0.0,0.0,0.0,0.5672461271658287,0.43275387283417127,zipfian_smallints,0.986912523280493,0.031799876505611,0.34011893294864337,0.8778956971101508,0.15315645433477376,0.20286368323638174,0.750292771098392,0.3161390705197989,0.8325160069368844,hybrid,hybrid,False
68,0.441596288318359,0.9514515443464399,0.3001584765590567,0.3539418431648958,0.5645769935656318,0.4468303626651543,0.6942880044543301,clustered_ranges,0.3,0.0,0.0,0.0,0.7,0.30393292851427484,0.0,0.060601239472150355,0.060681184268521565,0.5747846477450533,clustered_ranges,1.4718216504200818,0.04518973343676534,0.4180487017516911,0.9096881721489588,0.32031684826677564,0.3126832137748514,0.5474818753821614,0.42253171523322175,0.6663871567692656,hybrid,guarded_fallback,True
69,0.3265194273832449,0.7105804201401827,0.5037398104708949,0.49651294008186453,0.4507575339739388,0.5427115702703559,0.4886396309078357,low_entropy_repeating,0.4,0.0,0.2,0.4,0.0,0.3778962858377563,0.014179754350885407,0.19101751976665435,0.3906384062654018,0.0262680337793019,zipfian_smallints,1.7414634360852397,0.011252704281124312,0.3263312589726152,0.7085917582370385,0.4975484098803002,0.49220863121817454,0.4499378900156611,0.5508781147319309,0.4862006073139375,hybrid,hybrid,False
70,0.5886321751111477,0.5921632851809308,0.4238437816611077,0.1198491394827174,0.5547831736113397,0.40488867813662877,0.6007148478946218,sequential_ids,0.0,0.35,0.0,0.3,0.35,0.057901846546251634,0.32824314575386726,0.03372170698076492,0.1955014375485465,0.38463186317056963,clustered_ranges,1.9209888704004827,0.04248075490257329,0.5816685063164223,0.590084185561322,0.43893038043822646,0.1266995575271735,0.5357065020475528,0.3895825600831193,0.6305941864545767,hybrid,guarded_fallback,True
71,0.7666098157970339,0.44022970012190005,0.0,0.03909655574534773,0.7773796245492921,0.11201299416788024,0.8924374135989775,uniform_32bit,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5397636248132267,0.0516338799600989,0.4086024952266743,uniform_32bit,1.2285363617482488,0.04947093279166159,0.7737890955807154,0.4417375492902199,0.013941147589226703,0.022157882938301354,0.7486021746658671,0.13841576870910105,0.9125988287290515,simd,simd,False
72,0.18588677905395873,0.7704126123016841,1.0,0.7628721067865912,0.04201069284876277,0.8816270052375077,0.02697604117513893,low_entropy_repeating,0.8,0.2,0.0,0.0,0.0,0.8436552049197686,0.15634479508023136,0.0,0.0,0.0,low_entropy_repeating,0.625492988645759,0.0645547802909182,0.2250758360641851,0.8267821008213733,1.0,0.7930358926245825,0.04814206311444165,0.8874620819679074,0.055959302868453215,coherent_local,coherent_local,False
73,0.9325669159325591,0.0024869368253934623,0.5978474837044737,0.019770153042252017,0.4166161306559013,0.3787081504526999,0.484790692944231,sequential_ids,0.0,0.6,0.4,0.0,0.0,0.013024535045724017,0.5901252825550348,0.39685018239924097,0.0,0.0,sequential_ids,1.0597318185746671,0.024623153512825628,0.9292653902033448,0.012764044344809536,0.6031498176007588,0.012243062942980575,0.404017678539375,0.36869022829064624,0.4970199718510052,hybrid,hybrid,False
74,0.7764453852102637,0.28072342369059977,0.05674626200871469,0.082807608607136,0.7533946084080058,0.17721640033262348,0.8670955348016639,uniform_32bit,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.672824165683807,0.2378515424046402,0.08932429191155272,uniform_32bit,1.1887269234890065,0.016427049123814232,0.7647658038679963,0.27781903999703383,0.06421991644925286,0.0841412827607396,0.7262527004338086,0.16980195360873293,0.8508761824064127,simd,simd,False
75,0.3354366072026954,0.9173761394067678,0.15178714542013633,0.20345572058306738,0.7906179505417477,0.3029557380638957,0.813471947601876,zipfian_smallints,0.0,0.0,0.0,0.55,0.45,0.0,0.0,0.0,0.5679079492673009,0.43209205073269924,zipfian_smallints,0.9866528420567103,0.054183792802855485,0.3398740587710988,0.877776569131886,0.15333514630217127,0.2030887027508823,0.7502464435512891,0.31629790782415224,0.8323439331905019,hybrid,hybrid,False
76,0.40378589479929117,0.9913083487660784,0.2608560231954871,0.304936772566278,0.5455307170595564,0.43969531651833904,0.6321434923774881,clustered_ranges,0.3,0.0,0.0,0.0,0.7,0.3158177474074485,0.0,0.0,0.0,0.6841822525925515,clustered_ranges,0.8997752947235853,0.07068381302777252,0.4078820136666482,0.98,0.3158177474074485,0.3037105050889271,0.5468203344962647,0.4231796655037353,0.6768149624888494,guarded_fallback,guarded_fallback,False
77,0.2923358556223958,0.6698382962191475,0.4873442633409012,0.5221916475277236,0.43551933436375606,0.5576655607762997,0.46802037821549847,low_entropy_repeating,0.4,0.0,0.2,0.4,0.0,0.3989337015835628,0.0,0.20103274408040978,0.40003355433602744,0.0,zipfian_smallints,1.5229549444975303,0.036207217735523364,0.312932154019251,0.7109818710207135,0.5069427612542902,0.5150094235061586,0.44074640889150607,0.5630837288519489,0.47291164794437157,hybrid,hybrid,False
78,0.5665847060154986,0.5577865989514222,0.44867124102247624,0.1250666492596371,0.5721259484414025,0.3954133360687816,0.6539104500202164,sequential_ids,0.0,0.35,0.0,0.3,0.35,0.0,0.3431340227704759,0.03464172589792601,0.3479500806168134,0.2742741707147847,zipfian_smallints,1.7393933057501003,0.006099697914797995,0.5569441547955123,0.5471487517939397,0.4370805445370155,0.12452526992303252,0.5607695001093874,0.38700343518331864,0.6355809698273884,hybrid,hybrid,False
79,0.8258768325682767,0.4878226457236872,0.0,0.0,0.7291934332355541,0.09888820530997312,0.907780067169227,uniform_32bit,0.0,0.0,0.5,0.0,0.5,0.0,0.005762839896388244,0.522079706527235,0.0,0.4721574535763767,uniform_32bit,1.0435880235910704,0.061818772472454965,0.7869528619009917,0.4627143045048491,0.005762839896388244,0.004721574535763767,0.7500543450042244,0.12992428010894014,0.923585156222913,simd,simd,False
80,0.25823299045869824,0.7923573782124429,1.0,0.7328616180642572,0.0785046141004991,0.8884853168075237,0.06200879231444958,low_entropy_repeating,0.8,0.2,0.0,0.0,0.0,0.784960064826198,0.20166169633119735,0.0,0.013378238842604582,0.0,low_entropy_repeating,0.8232959230833636,0.03199839701797755,0.26239961617236623,0.7799634546037576,0.9902338856448986,0.7425448445315376,0.06566387252943873,0.8622448548809405,0.0757469573459986,coherent_local,coherent_local,False
81,0.9236770963833822,0.01371069802074499,0.6046993396871526,0.0,0.40630049360038983,0.3685508953018595,0.47950763033780613,sequential_ids,0.0,0.6,0.4,0.0,0.0,0.0,0.6123033506875539,0.37405392492228173,0.00485460432527038,0.008788120064893925,sequential_ids,1.0613187270275926,0.013584614960194745,0.9308342353553206,0.01249604112381235,0.6136140938553769,0.0017869927144935722,0.40221742604701444,0.3703119523002317,0.4943509643812871,hybrid,hybrid,False
82,0.7587460848209361,0.20362943786855525,0.11440465250030427,0.1361987496264858,0.7136870666424259,0.19108635844597682,0.771751950855003,uniform_32bit,0.0,0.0,0.7,0.3,0.0,0.04386908963144578,0.004663564422836055,0.7246006833356475,0.22686666261007063,0.0,uniform_32bit,1.0562603660083012,0.04903501481542793,0.7740207995491573,0.22448503792687338,0.10978665295900092,0.12064027616708375,0.6868665837581132,0.19749264854551477,0.8030358713129586,simd,simd,False
83,0.3175913084933667,0.8736555269961968,0.12169667446432854,0.2148599120657665,0.8014324132686999,0.2825846320142674,0.8160634148978702,zipfian_smallints,0.0,0.0,0.0,0.55,0.45,0.0,0.0,0.0,0.5611307100377393,0.4388692899622607,zipfian_smallints,0.9891903772763362,0.0751988897856544,0.3423816372860365,0.878996472193207,0.15150529171018962,0.20078444141283133,0.7507208502973582,0.3146713704090574,0.8341060153901878,hybrid,hybrid,False
84,0.4208862092077483,1.0,0.26944064218650243,0.29522590305767354,0.6045324712703277,0.3697060212955183,0.6599732698288542,clustered_ranges,0.3,0.0,0.0,0.0,0.7,0.27957338883855537,0.0,0.0,0.01712286442808922,0.7033037467333554,clustered_ranges,0.9716514013973986,0.07212176635074896,0.4178565151842571,0.9769178844029439,0.28419656223413947,0.27582502552540683,0.5735298900843461,0.39938099686842904,0.7071576019636836,guarded_fallback,guarded_fallback,False
85,0.30140983483847905,0.6989852896786148,0.5283150321938411,0.5220414929955209,0.3956259485089467,0.5768852600725203,0.4575615278161087,low_entropy_repeating,0.4,0.0,0.2,0.4,0.0,0.4280052912173428,0.00841014520781162,0.19504126076380196,0.3685433028110436,0.0,low_entropy_repeating,1.5726565604258438,0.023372499814398946,0.31174871507855456,0.7142798276418308,0.5359221281841362,0.5313151297281674,0.41602302063979796,0.5816220945625146,0.4476501296223968,hybrid,coherent_local,True
86,0.593361180423531,0.567310311589077,0.4150846179224441,0.12202829027011329,0.5815731620584235,0.3927024840984051,0.6043600670653797,sequential_ids,0.0,0.35,0.0,0.3,0.35,0.035760280864271105,0.32102371324612367,0.061632153668528006,0.2545967229246848,0.32698712929639234,clustered_ranges,1.9756868742395945,0.05115759014727914,0.5797998549159254,0.5591698402971981,0.4255251093000597,0.12599338832901844,0.5509245715577733,0.38125418830162605,0.6389644563733585,hybrid,guarded_fallback,True
87,0.7884508609982063,0.46414229870814,0.005881902789706588,0.0,0.7661580536885766,0.10983502739231568,0.8979341337434869,uniform_32bit,0.0,0.0,0.5,0.0,0.5,0.0,0.0009728730028054965,0.5276215591841965,0.0,0.47140556781299797,uniform_32bit,1.0078809905668609,0.035283588358654354,0.7877702071838704,0.461977456456738,0.0009728730028054965,0.00471405567812998,0.752492495785451,0.12759780709261836,0.9265276467895324,simd,simd,False
88,0.27784550341206,0.7900411130419188,0.9846505799651776,0.7882794712255266,0.04498368946075645,0.8708026918492734,0.07272283619196503,low_entropy_repeating,0.8,0.2,0.0,0.0,0.0,0.8060997421436338,0.17629670832886346,0.017603549527502746,0.0,0.0,low_entropy_repeating,0.7946992349505116,0.03717518495154811,0.25688056123784325,0.7899777473007611,0.9823964504724972,0.7577337576150157,0.06405589216844734,0.8641662285795272,0.07568729550929096,coherent_local,coherent_local,False
89,0.9245083516467847,0.011778407334998235,0.5866636913208819,0.0,0.4420660659950835,0.33598534868718916,0.4416804917267627,sequential_ids,0.0,0.6,0.4,0.0,0.0,0.0,0.5997360708954301,0.39662433030249955,0.0010859652454215125,0.0025536335566487363,sequential_ids,1.0042121645622508,0.06865713072027049,0.9379867663087192,0.0033713330818529717,0.600029281511694,0.0004056241714640167,0.4083159974833417,0.36250054485996036,0.5022478842522764,hybrid,hybrid,False
90,0.7942734248752974,0.3037331988151751,0.07086826836376671,0.05657904898449536,0.7122379005951014,0.17484442625398328,0.8272519039744435,uniform_32bit,0.0,0.0,0.7,0.3,0.0,0.01720258017372496,0.028497903837873376,0.6393580563593064,0.1196824743882069,0.19525898524088836,uniform_32bit,1.4863772536949045,0.02110482758552907,0.7956617151031309,0.3039583136168866,0.0780147520964142,0.06001188125158276,0.7068074128495606,0.1685781993710204,0.8476288042547121,hybrid,simd,True
91,0.31866529895195383,0.8954890285619119,0.16161268438215218,0.15963985950451734,0.7689799182923722,0.3633171245486473,0.8412990083109264,zipfian_smallints,0.0,0.0,0.0,0.55,0.45,0.0,0.001759480024623721,0.0,0.5792493804647343,0.41899113951064204,zipfian_smallints,0.9982376761039964,0.0684293649879,0.33629354723666666,0.8740108210922166,0.158156812750102,0.2069271945577634,0.7484144501529406,0.319670858920647,0.8281107406611938,hybrid,hybrid,False
92,0.40656687094828736,0.976449919639812,0.31538141917421403,0.24573320986231953,0.5631097675744325,0.40123840126342974,0.738195625323901,clustered_ranges,0.3,0.0,0.0,0.0,0.7,0.26378086967374126,0.017530510306319334,0.0,0.033622413937444896,0.6850662060824945,clustered_ranges,1.1478075445973144,0.05077593073470361,0.4249939940971736,0.956768065391067,0.2903894317431707,0.26657252443224744,0.5741921602948696,0.39766693780710566,0.7052312649658595,guarded_fallback,guarded_fallback,False
93,0.30764568165487605,0.7536971902779881,0.4804064825554498,0.5306814791700698,0.4479850065947807,0.5422738188033805,0.4764349028659235,low_entropy_repeating,0.4,0.0,0.2,0.4,0.0,0.3947618571693589,0.0,0.16173356443637973,0.3833691675215873,0.060135410872674065,low_entropy_repeating,1.7286014258705062,0.03612513642003386,0.3032906762871721,0.7524946566984622,0.4982715324001875,0.5058567084804796,0.4478761787425359,0.5598018737819493,0.4851792771181648,hybrid,coherent_local,True
94,0.59181297092079,0.5749052073928349,0.38870093377075593,0.10806092933806385,0.5399394226301872,0.3729414765334029,0.6444603057578719,sequential_ids,0.0,0.35,0.0,0.3,0.35,0.058245273783901284,0.30118329613088296,0.07124955821696571,0.1586736169903634,0.4106482548778867,clustered_ranges,1.9805687765065505,0.014598537631908028,0.6025568433542536,0.5864545516808429,0.40227044650218235,0.11439280585227325,0.5513583722046621,0.3672433926380213,0.6558406347527193,hybrid,guarded_fallback,True
95,0.7323586945996121,0.44960854151698304,0.012051670888138133,0.0,0.6908813914544858,0.1496211009152034,0.9368092438818559,uniform_32bit,0.0,0.0,0.5,0.0,0.5,0.0,0.007542306091151174,0.5036240707155484,0.015226941109227697,0.4736066820840728,uniform_32bit,1.1541454495161414,0.06422589423428099,0.7736366707434854,0.4763161013297735,0.011653580190642651,0.01006549620907042,0.7492304685784865,0.13608271204838573,0.9201727047935057,simd,simd,False
96,0.2421531293990879,0.751079244723544,1.0,0.7607337655640107,0.11556505706710185,0.8805047149681234,0.07569257853155037,low_entropy_repeating,0.8,0.2,0.0,0.0,0.0,0.7711048250562712,0.20051198140980658,0.0,0.028383193533922275,0.0,low_entropy_repeating,0.899856084313916,0.06436378555382917,0.26268024061055906,0.7783892833822835,0.9792802687202368,0.7347726532897677,0.07596039212751078,0.8547521148630985,0.08598599119800111,coherent_local,coherent_local,False
97,0.9358268017472859,0.020419396680019776,0.6156271300312038,0.03129312521412988,0.3949669270340679,0.3511148131764009,0.4900224207272005,sequential_ids,0.0,0.6,0.4,0.0,0.0,0.018688966563464526,0.5894297500066389,0.3918812834298966,0.0,0.0,sequential_ids,1.086441869161243,0.030054031681190783,0.924236955092218,0.018315187232195235,0.6081187165701034,0.017567628569656654,0.4004142534021226,0.37329138341333445,0.492586746251238,hybrid,hybrid,False
98,0.7737700430294747,0.2774593610074183,0.06952898767126749,0.09438065680517271,0.7278519305967449,0.17585596249967747,0.8558013413284972,uniform_32bit,0.0,0.0,0.7,0.3,0.0,0.007259722175103077,0.0,0.6771131263333002,0.2357592794190377,0.07986787207255905,uniform_32bit,1.2151683949010614,0.004444382023150185,0.7642030984861449,0.2739924658979391,0.07091472761824327,0.09013856536198567,0.720508945522507,0.17446090050206842,0.8440219414296213,simd,simd,False
99,0.2902055677345239,0.8603323738270776,0.12893959165096386,0.1389910996903464,0.7274090388907799,0.28912109710385187,0.8319723836370292,zipfian_smallints,0.0,0.0,0.0,0.55,0.45,0.0,0.0,0.0,0.5106266338922745,0.48937336610772547,zipfian_smallints,0.9996741417868904,0.0707171939189191,0.36106814545985844,0.8880872058993906,0.13786919115091412,0.18361305552337331,0.7542561356275408,0.30255039213414586,0.8472370751880086,hybrid,hybrid,False
100,0.44282414729150665,0.9738734837202324,0.27422965699322116,0.28757613646966174,0.5852293405360337,0.38660102959712733,0.6692356279019638,clustered_ranges,0.3,0.0,0.0,0.0,0.7,0.2866296970822887,0.0,0.014614122209538047,0.0,0.6987561807081732,clustered_ranges,0.9671677565802296,0.046657457307567936,0.42759299130726225,0.9656781602346527,0.2866296970822887,0.27641947706443304,0.5682721446919701,0.39924345453240845,0.7033740785800491,guarded_fallback,guarded_fallback,False
101,0.3259637239818556,0.7064615971067301,0.5241871172677368,0.5156588302051176,0.45754159120223914,0.5381230471489841,0.4716978837302933,low_entropy_repeating,0.4,0.0,0.2,0.4,0.0,0.38362126345509306,0.015318225111104687,0.19721601476671347,0.40384449666708866,0.0,zipfian_smallints,1.6127964319534285,0.03201274645860182,0.322056553112293,0.6990244355196622,0.5079775026663117,0.5019495614812685,0.44349963852366037,0.5582571938749603,0.4758201121418897,hybrid,hybrid,False
102,0.5562327496409211,0.5526027268973966,0.3919130513032828,0.12564372588186654,0.5537261904445505,0.35594299295881676,0.6440955265769167,sequential_ids,0.0,0.35,0.0,0.3,0.35,0.027589017757171302,0.29560050944811184,0.07475211353705129,0.27939058709236236,0.3226677721653032,clustered_ranges,1.9828899669976814,0.007124307545377437,0.571309054183611,0.5667641237979149,0.398624985720221,0.12694705989572086,0.5695621667085331,0.3701942617172851,0.6576094070582745,hybrid,guarded_fallback,True
103,0.8032004714337326,0.4329815538657019,0.0,0.0,0.7915294716680082,0.1370646745729824,0.9491829310115306,uniform_32bit,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.559061535365105,0.0235208830519047,0.41741758158299036,uniform_32bit,1.1223828702322023,0.029270888213571586,0.7928749641850925,0.4278859363928543,0.0063506384240142695,0.012406484883996548,0.7492192307108093,0.12973885839594662,0.9179784168699943,simd,simd,False
104,0.23149597702184424,0.7560116031182369,1.0,0.7534568582733862,0.06971847047160318,0.8653082252267887,0.07295359316136568,low_entropy_repeating,0.8,0.2,0.0,0.0,0.0,0.8017026995271604,0.1955325539303555,0.0,0.0027647465424841373,0.0,low_entropy_repeating,0.7395132788321637,0.03871487932092883,0.25664722286768316,0.7878804427706045,0.9979817350239867,0.7545681988454003,0.057131182287202896,0.8703216627603413,0.06690780998372067,coherent_local,coherent_local,False
105,0.9439529771226278,0.019444184727123136,0.6201752070486117,0.0,0.3518182861164786,0.3870436349412877,0.5316931273315484,sequential_ids,0.0,0.6,0.4,0.0,0.0,0.0020239966613688366,0.6185237828651345,0.3629969005894091,0.0,0.016455319884087632,sequential_ids,1.0750037563758466,0.06344687525159459,0.9289211307704152,0.01810973021454734,0.6205477795265034,0.0020671100605275826,0.39810270763905803,0.3741125870304129,0.49023491165459687,hybrid,hybrid,False
106,0.7284844245121666,0.19350411483635926,0.08347587052518003,0.12827095565876323,0.7649398630608578,0.19490743930253626,0.8227070825853576,uniform_32bit,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.7011427127597696,0.2988572872402305,0.0,uniform_32bit,0.8798895671692393,0.07503860057144082,0.754937024463011,0.2390858297921844,0.08069146755486223,0.10460005053408065,0.72,0.18161147766167837,0.8321828340415631,simd,simd,False
107,0.32417173446037845,0.8812862822917664,0.14101838240286863,0.1716233023567796,0.8027188912715822,0.35662921005180326,0.8654012170888856,zipfian_smallints,0.0,0.0,0.0,0.55,0.45,0.0,0.0,0.005838326508171635,0.5685832218803545,0.42557845161147373,zipfian_smallints,1.0309916336042608,0.0690853750561432,0.342251454832946,0.8719334600835279,0.15351746990769571,0.2032599121742388,0.7497904916128031,0.31587614060046787,0.8315845296602905,hybrid,hybrid,False
108,0.39197874005477185,1.0,0.31599066023744754,0.3000636406051013,0.5902416316760943,0.4268842785715319,0.7105003559076083,clustered_ranges,0.3,0.0,0.0,0.0,0.7,0.27397522905413396,0.0,0.0,0.10302196843154948,0.6230028025143166,clustered_ranges,1.2748775786900672,0.016063724366702798,0.38859301860596646,0.9614560456823211,0.3017911605306523,0.2998244322870714,0.5718275358381084,0.41568619879525504,0.6901980683158285,guarded_fallback,guarded_fallback,False
109,0.32792265708430524,0.7205197852000528,0.4634097217571454,0.5180905269352639,0.4260952010287718,0.5320039760589995,0.5140454154825206,low_entropy_repeating,0.4,0.0,0.2,0.4,0.0,0.3898282100254463,0.0,0.1948067439002422,0.3516048022347081,0.06376024383960348,low_entropy_repeating,1.7729481561931082,0.0490487193155051,0.33214656341681614,0.7258005265755153,0.4847615066288175,0.49013780064446344,0.45158347005095983,0.5450721998658994,0.4948669954045233,hybrid,coherent_local,True
110,0.6047248835221426,0.6169805150073903,0.43738033542139687,0.14226562802381643,0.5628013295150457,0.3865699319224445,0.6191632157384503,sequential_ids,0.0,0.35,0.0,0.3,0.35,0.08379306162318273,0.3033425521542443,0.05567264986578553,0.1551345943844354,0.40205714197235215,clustered_ranges,1.9993383189446061,0.03525972617153618,0.5861159080409158,0.6002408750311725,0.42902195426122464,0.13708315738006768,0.5317507296816298,0.38842243941260707,0.6322163382426146,hybrid,guarded_fallback,True
111,0.784924782612471,0.49150964821061044,0.0,0.0037200722045850777,0.7530067609035798,0.174939029166116,0.9523553332128352,uniform_32bit,0.0,0.0,0.5,0.0,0.5,0.005215316016964917,0.005651964935259827,0.49787628471081685,0.013225160073320195,0.4780312742636383,uniform_32bit,1.1742362278739165,0.04108264410856116,0.7687823144124458,0.4841617865336473,0.014438074172021196,0.014311515824245473,0.7468724462202442,0.1394934303056243,0.9176411921308292,simd,simd,False
112,0.26028613597728667,0.7902196827450271,1.0,0.7469271503801113,0.028939320065292835,0.8662237030598268,0.04734754358368717,low_entropy_repeating,0.8,0.2,0.0,0.0,0.0,0.8060247882896269,0.19397521171037313,0.0,0.0,0.0,low_entropy_repeating,0.7097136183760453,0.03290968125579244,0.2551801693682985,0.7899042925238343,1.0,0.7576633009922492,0.054915538107867166,0.8724099153158507,0.06461429869338582,coherent_local,coherent_local,False
113,0.9087421115269214,0.012780545363688368,0.6097816164983308,0.0,0.4049328840626218,0.38689253464749807,0.5284805934724081,sequential_ids,0.0,0.6,0.4,0.0,0.0,0.0,0.5943379143530518,0.3748463461518812,0.030815739495067142,0.0,sequential_ids,1.1314806882744681,0.0362541344718844,0.9152973021787401,0.024652591596053715,0.60265816401672,0.010785508823273499,0.4109442845364132,0.3698161711742572,0.5006365956383667,hybrid,hybrid,False
114,0.7796459210721309,0.24097283017253648,0.059873866800771225,0.07790752931604848,0.7286151226187589,0.19148200085912906,0.8641832777901266,uniform_32bit,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.7061654521007358,0.2497355962501263,0.044098951649137914,uniform_32bit,1.052874828075457,0.027283715588436053,0.7753722828327844,0.2430054496162562,0.06742861098753411,0.08784844820403559,0.7230869266154397,0.16931999788995672,0.8444521997648936,simd,simd,False
115,0.37399949125855214,0.8776942835867207,0.11739485302847828,0.18902233507472757,0.7569307798702631,0.3069479188652649,0.8225526472980585,zipfian_smallints,0.0,0.0,0.0,0.55,0.45,0.0036808910949230876,0.0,0.010393518340374297,0.4966137445110485,0.4893118460536541,zipfian_smallints,1.104285071164283,0.031649030887204985,0.3692735967913651,0.8804238780144444,0.1377666021129062,0.1821679666686312,0.7516752054573096,0.30098223299170496,0.8463074191419637,hybrid,hybrid,False
