window_id,macro_route,compressed_route_stability,macro_switch_rate,child_switch_rate,policy_switch_rate,macro_compression_residual,compression_quality,macro_memory_stability,macro_effective_weight,macro_member_count,coherence_component,pressure_component,reconstruction_component,memory_component,macro_cgcs_score,constraint_gate,gated_macro_route,decompression_recommended,raw_macro_changed,gated_macro_changed,raw_macro_switch_rate,gated_macro_switch_rate,gated_stability_score
92,macro_4,0.7264360785592785,0.46049582798139277,0.1935869459961207,1.0,0.175208353981121,0.8294183058232312,0.75,0.8,1,0.6923836263122638,0.47135534951027347,0.49176206612012197,1.0,0.6331136231168912,watch,macro_4,False,False,False,0.8666666666666667,0.6666666666666666,0.6000000000000001
93,macro_1,0.48298219869994313,0.7508962548446505,0.21608541516983049,0.5236421376929752,0.157846975842198,0.9448757772410507,0.44999999999999996,0.5375,1,0.6434237674000798,0.4396199843619733,0.5421233117693122,0.24999999999999992,0.5081341426228493,watch,macro_1,False,True,True,0.8666666666666667,0.6666666666666666,0.6000000000000001
94,macro_4,0.22959557429030997,0.980192457791496,0.7405167088813813,0.2607458887574429,0.08926032696955438,0.7113432140409409,0.75,0.8,1,0.2949651472842259,0.2595881216945459,0.7410769342577301,1.0,0.5034040655375481,watch,macro_4,False,True,True,0.8666666666666667,0.6666666666666666,0.6000000000000001
95,macro_0,0.891758595176948,0.0,0.4893203259575799,0.5974798952487063,0.201523495459341,0.8536400938689872,0.35,0.45,1,0.8119503318146515,0.7282999446984285,0.41542807387173675,0.0,0.5701146207776693,watch,macro_0,True,True,True,0.8666666666666667,0.6666666666666666,0.45000000000000007
96,macro_0,1.0,0.0,0.0,0.3109386999203079,0.20241563225221848,0.7284176522703562,0.35,0.45,1,0.7715692886575741,0.9222653250199231,0.41284019635307045,0.0,0.6038256313733993,watch,macro_0,True,False,False,0.8,0.6666666666666666,0.45000000000000007
97,macro_0,0.9020286123429065,0.0,0.8162110091520338,0.3920610380466249,0.13472462650172523,0.7528087976320322,0.35,0.45,1,0.7333020997787583,0.6979319882003353,0.6091957702921341,0.0,0.5834376745456827,watch,macro_0,False,False,False,0.7333333333333333,0.6666666666666666,0.6000000000000001
98,macro_0,0.9874611463600427,0.0,0.68809243881856,0.6792583250038727,0.1970126057989473,0.9677393634170035,0.35,0.45,1,0.965341933938909,0.6581623090443919,0.42851309629712653,0.0,0.6095385282139977,watch,macro_0,True,False,False,0.6666666666666666,0.6,0.49
99,macro_0,0.8656326152793323,0.0,0.441531293990879,0.7188955221625312,0.1418116210745703,0.7657442179888174,0.35,0.45,1,0.7223446169027332,0.7098932959616474,0.5886380777091149,0.0,0.5774534593336471,watch,macro_0,False,False,False,0.6,0.5333333333333333,0.6799999999999999
100,macro_0,0.9034867656364974,0.0,0.2907924472354396,0.4244580749364354,0.0750813578573693,0.8662212489010624,0.35,0.45,1,0.8295693732371684,0.8211873694570313,0.7822067651269823,0.0,0.6911978142790123,watch,macro_0,False,False,False,0.6,0.5333333333333333,0.6799999999999999
101,macro_0,1.0,0.0,0.8289519740785842,0.8268512862616001,0.17582534712000036,0.6328781883939012,0.35,0.45,1,0.6912100610530679,0.586049184914954,0.48997231516934314,0.0,0.5109288963896481,watch,macro_0,False,False,False,0.5333333333333333,0.4666666666666667,0.72
102,macro_0,0.9369550088499574,0.0,0.7073376556401074,0.8693769395052835,0.12884904980629422,1.0,0.35,0.45,1,0.9621730053099744,0.6058213512136523,0.6262394265572936,0.0,0.6447757463012275,watch,macro_0,False,False,False,0.4666666666666667,0.4666666666666667,0.72
103,macro_0,0.9919961302566398,0.0,1.0,0.9390754391408227,0.12010718774035894,0.8802652446306498,0.35,0.45,1,0.8944875415413509,0.5152311402147943,0.6515974977548151,0.0,0.6047777990318752,watch,macro_0,False,False,False,0.4,0.4,0.76
104,macro_0,0.9618477694359623,0.0,0.7250471496812343,0.7123533517814304,0.23783628577516594,0.8017500157349737,0.35,0.45,1,0.8103585569221979,0.6406498746343338,0.31009327045524715,0.0,0.5213112811951646,watch,macro_0,True,False,False,0.3333333333333333,0.3333333333333333,0.65
105,macro_0,0.9447520921999913,0.0,0.7169257853155037,0.9208571780214246,0.0,0.8775546509999894,0.35,0.45,1,0.8638612104718371,0.590554259165768,1.0,0.0,0.699989988456585,watch,macro_0,False,False,False,0.26666666666666666,0.26666666666666666,0.84
106,macro_0,1.0,0.0,0.5782680174728587,0.10980039300648553,0.0065852663872344175,0.6790180571052189,0.35,0.45,1,0.730018780099361,0.827982897380164,0.9808977020407528,0.0,0.7077267228900055,accepted,macro_0,False,False,False,0.2,0.2,0.88
107,macro_0,0.9381670587674049,0.0,0.8241939668001977,0.5005233628428843,0.025034365890050383,0.9382530741752657,0.35,0.45,1,0.9109642596447035,0.6688206675892294,0.9273812343598464,0.0,0.7178879663629152,accepted,macro_0,False,False,False,0.2,0.2,0.88
108,macro_0,0.8609630946218264,0.0,0.7762713003120384,0.3632486859191434,0.09093914819449554,0.787601522450357,0.35,0.45,1,0.7379273085312326,0.7151200034422046,0.7362070715409689,0.0,0.6211063267317248,watch,macro_0,False,False,False,0.13333333333333333,0.13333333333333333,0.92
109,macro_0,0.9098379954024147,0.0,0.9329312521412987,0.609806465281848,0.09963134641871758,0.7995930484951564,0.35,0.45,1,0.7773384451290248,0.6143155706442133,0.7109930633845486,0.0,0.6033956143023491,watch,macro_0,False,False,False,0.06666666666666667,0.06666666666666667,0.96
110,macro_0,0.9775595864350847,0.0,0.4896692703406788,0.43713769520081563,0.0,0.7708344385034515,0.35,0.45,1,0.7937822365259705,0.7682982586146263,1.0,0.0,0.7198983474377463,accepted,macro_0,False,False,False,0.0,0.0,1.0
111,macro_0,0.9697754553181254,0.0,0.5111481317640094,0.5384605395125669,0.04118735741513389,0.7619348597254415,0.35,0.45,1,0.7816262304350933,0.737597832180856,0.8805252320508913,0.0,0.6780999467102194,watch,macro_0,False,False,False,0.0,0.0,1.0
112,macro_0,0.8716470874882281,0.0,0.500224207272005,1.0,0.05113266571811438,0.8894670611628408,0.35,0.45,1,0.8300178585906194,0.6249439481819987,0.8516762483760042,0.0,0.6596612996462174,watch,macro_0,False,False,False,0.0,0.0,1.0
113,macro_0,0.9137828740295899,0.0,0.8177004302947473,0.5375700508949054,0.31659392736607134,0.8455906850104222,0.35,0.45,1,0.8183944583858154,0.6611823797025869,0.08163600726032694,0.0,0.47214265717576376,fallback,fallback_route,True,False,True,0.0,0.06666666666666667,0.5599999999999999
114,macro_0,0.9209139325398876,0.0,0.994593610074183,0.6834480792975535,0.2641393558197717,0.885174814140304,0.35,0.45,1,0.8559677124191811,0.5804895776570658,0.23379429457645662,0.0,0.503159667405094,watch,macro_0,True,False,True,0.0,0.13333333333333333,0.77
115,macro_0,0.9317265202942887,0.0,0.5052898767126748,0.5219326675189412,0.08706004658522805,0.8191205310514428,0.35,0.45,1,0.8068963268737352,0.743194363942096,0.7474594264795733,0.0,0.6550771620112246,watch,macro_0,False,False,False,0.0,0.13333333333333333,0.92
116,macro_0,0.8812043205699224,0.0,0.5138065680517272,0.5989283219892084,0.09091333677545609,0.871319981107718,0.35,0.45,1,0.8204885023988819,0.7218162774897661,0.7362819443537374,0.0,0.6516955313004845,watch,macro_0,False,False,False,0.0,0.13333333333333333,0.92
117,macro_0,0.918581444594026,0.0,0.6985193059674498,0.5815041701090178,0.028063680224936466,0.7781151256074961,0.35,0.45,1,0.7645192123723208,0.6799941309808831,0.9185939110179406,0.0,0.6672287348300182,watch,macro_0,False,False,False,0.0,0.13333333333333333,0.92
118,macro_0,0.9135694757370236,0.0,0.5585596249967746,0.6920810164932898,0.0,1.0,0.35,0.45,1,0.9481416854422142,0.6873398396274839,1.0,0.0,0.753684549811646,accepted,macro_0,False,False,False,0.0,0.13333333333333333,0.92
119,macro_0,0.9885766629880959,0.0,0.8580134132849725,0.8713268838867942,0.11064958508731808,0.6632069583569501,0.35,0.45,1,0.7098658998010408,0.5676649257070583,0.6790317628604406,0.0,0.560127237072239,watch,macro_0,False,False,False,0.0,0.13333333333333333,0.92
120,macro_0,0.9904560655495122,0.0,0.05705567734523831,0.9918484994008323,0.04017184134047794,0.9460937323562983,0.35,0.45,1,0.9489325221083325,0.7377739558134824,0.8834710036415574,0.0,0.7374376226016763,accepted,macro_0,False,False,False,0.0,0.13333333333333333,0.92
121,macro_0,0.9427094770955592,0.0,0.41332373827077634,0.6574050204772917,0.11321195746703921,0.956790745072097,0.35,0.45,1,0.9292819366643654,0.732317810312983,0.6715989275274823,0.0,0.6762278622926442,watch,macro_0,False,False,False,0.0,0.13333333333333333,0.92
122,macro_0,0.9303980102064634,0.0,0.42439591650963854,0.7273867215089005,0.0,0.7347841194034406,0.35,0.45,1,0.7351629958937894,0.7120543404953652,1.0,0.0,0.6853206336866675,watch,macro_0,False,False,False,0.0,0.13333333333333333,0.92
123,macro_0,0.9569962156019556,0.0,0.03991099690346378,0.2922838727036082,0.05904204333517937,1.0,0.35,0.45,1,0.9741977293611733,0.916951282598232,0.8287330173768361,0.0,0.7773902802701776,accepted,macro_0,False,False,False,0.0,0.13333333333333333,0.92
124,macro_0,0.9091712446272212,0.0,0.379090388907799,0.5580308143960948,0.13189016762422645,0.9195490282945318,0.35,0.45,1,0.8778346054243624,0.7657196991740265,0.6174178641069227,0.0,0.6530265027187642,watch,macro_0,False,False,False,0.0,0.13333333333333333,0.92
125,macro_0,0.8926583958916279,0.0,0.39121097103851843,0.8150723662208972,0.149296767822715,0.9171139006822911,0.35,0.45,1,0.8658786852542628,0.698429165685146,0.5669254399745314,0.0,0.6193961912539113,watch,macro_0,False,False,False,0.0,0.13333333333333333,0.92
126,macro_0,0.9029889395537141,0.0,0.5697238363702924,0.7964921596042882,0.15339775669936118,0.8228022187025876,0.35,0.45,1,0.7927504838527077,0.6584460010063549,0.5550294426309597,0.0,0.5808315302577763,watch,macro_0,False,False,False,0.0,0.13333333333333333,0.92
127,macro_0,0.9182593418014271,0.0,0.8982414729150658,0.6329024331987625,0.014360881267437009,0.7982773841781323,0.35,0.45,1,0.7812846341534097,0.6172140234715429,0.9583424850572885,0.0,0.6673387490859012,watch,macro_0,False,False,False,0.0,0.13333333333333333,0.92
128,macro_0,0.8918263100103864,0.0,0.5587348372023244,0.8015984898919881,0.18837485841084495,0.7990591172960392,0.35,0.45,1,0.7660823388600477,0.6599166682264218,0.4535691554755519,0.0,0.5465002745265101,watch,macro_0,False,False,False,0.0,0.06666666666666667,0.96
129,macro_0,0.9581029779531437,0.0,0.36229656993221154,0.7026916772484547,0.05598306427185197,0.8590530596319517,0.35,0.45,1,0.8563098627644282,0.7337529382048334,0.8376063910693647,0.0,0.6925482842860995,watch,macro_0,False,False,False,0.0,0.0,1.0
130,macro_0,0.9864857836891854,0.0,0.6057613646966178,0.8800765645648303,0.1706286331685845,0.9601186275033896,0.35,0.45,1,0.9583468368274637,0.6285405176846379,0.5050467514140722,0.0,0.6188182101642898,watch,macro_0,False,False,False,0.0,0.0,1.0
131,macro_0,0.8706450849600879,0.0,0.8822934053603373,0.6523397892392777,0.11914890587054454,0.8381314217861419,0.35,0.45,1,0.7862377217781642,0.6163417013500962,0.6543772464741113,0.0,0.5928629395784093,watch,macro_0,False,False,False,0.0,0.0,1.0
132,macro_0,0.9512564355608016,0.0,0.3760102959712738,0.4910754211072413,0.009889000073764156,0.7288556376862709,0.35,0.45,1,0.7426915440408384,0.7832285707303712,0.9713143531605267,0.0,0.6985777713870179,watch,macro_0,False,False,False,0.0,0.0,1.0
133,macro_0,0.9390032102366832,0.0,0.3923562790196379,0.6639603142332559,0.09470418363350495,0.9024427062384979,0.35,0.45,1,0.8813454810273723,0.7359208516867766,0.7252855955438092,0.0,0.6737725301672267,watch,macro_0,False,False,False,0.0,0.0,1.0
134,macro_0,0.9670754342768401,0.0,0.7596372398185558,0.0,0.1492290993651014,0.9121150746394792,0.35,0.45,1,0.9063243441876775,0.810090690045361,0.5671217301416662,0.0,0.6615166255124441,watch,macro_0,False,False,False,0.0,0.0,1.0
135,macro_0,0.9493530615948206,0.0,0.5646159710672999,0.6757214340962623,0.16903723043796792,0.8854659528447786,0.35,0.45,1,0.8732760696166706,0.6899156487091095,0.5096630337853256,0.0,0.6055412949894434,watch,macro_0,False,False,False,0.0,0.0,1.0
136,macro_0,0.8773200360034185,0.0,0.7818711726773686,0.0,0.1087209682044465,0.8945498906524982,0.35,0.45,1,0.8376968479622469,0.8045322068306578,0.6846262236125924,0.0,0.6654835043975988,watch,macro_0,False,False,False,0.0,0.0,1.0
137,macro_0,0.8868805350571417,0.0,0.6165883020511758,0.14913414814864545,0.24254231124808423,0.7929071869842191,0.35,0.45,1,0.7579404219069397,0.8085693874500447,0.29644220525889364,0.0,0.5415320458446635,watch,macro_0,True,False,False,0.0,0.0,0.85
138,macro_0,0.9514711787792486,0.0,0.7954159120223918,0.692942150235246,0.2006008616789247,0.727101083286942,0.35,0.45,1,0.7413446161858772,0.6279104844355905,0.41810441592753333,0.0,0.520974340755838,watch,macro_0,True,False,False,0.0,0.0,0.85
139,macro_0,1.0,0.0,0.3612304714898398,0.6993823343166987,0.09946767068801976,0.7331806569359219,0.35,0.45,1,0.7755755009647363,0.7348467985483653,0.7114678479099776,0.0,0.6330300869522434,watch,macro_0,False,False,False,0.0,0.0,1.0
140,macro_0,0.8392906314478498,0.0,0.6169788373029331,0.28939280496501735,0.18000974497095557,0.6564536751542142,0.35,0.45,1,0.6146140247822167,0.7734070894330123,0.47783436814810676,0.0,0.5279252730690556,watch,macro_0,False,False,False,0.0,0.0,1.0
141,macro_0,0.9672863289900789,0.0,0.5673274964092108,0.40197448953026527,0.27470347881505497,0.8436948611545949,0.35,0.45,1,0.8489019343804312,0.757674503515131,0.20315027605577463,0.0,0.5373218719258773,watch,macro_0,True,False,False,0.0,0.0,0.85
142,macro_0,1.0,0.0,0.3160272689739673,0.922635247153533,0.2768387680626422,0.8116551216773406,0.35,0.45,1,0.8415811819412606,0.6903343709681249,0.1969563077273776,0.0,0.5163760833533169,watch,macro_0,True,False,False,0.0,0.0,0.85
143,macro_0,0.9423487061896894,0.0,0.2291305130328279,0.45899246710683095,0.021760009534200195,0.7760012295470291,0.35,0.45,1,0.7770015495694761,0.8279692549650853,0.9368793665622815,0.0,0.7131626977311584,accepted,macro_0,False,False,False,0.0,0.0,1.0
144,macro_0,0.977510124801322,0.0,0.7914372588186654,1.0,0.04587735110742794,0.524438117565493,0.35,0.45,1,0.5865060748807932,0.5521406852953337,0.8669206712527342,0.0,0.5600424653452946,watch,macro_0,False,False,False,0.0,0.0,1.0
145,macro_0,0.9148465459551098,0.0,0.5322619044455055,0.5795200367059135,0.23879350293870807,0.695268253030583,0.35,0.45,1,0.6925949149241737,0.7220545147121453,0.30731661019665335,0.0,0.4997510014506604,fallback,fallback_route,True,False,True,0.0,0.06666666666666667,0.5599999999999999
146,macro_1,0.35470090307410673,1.0,0.3644299295881676,0.6820090442203166,0.03533751593298902,0.9320840651403166,0.44999999999999996,0.5375,1,0.5556957491575425,0.23839025654787893,0.897494236558122,0.24999999999999992,0.5159646354816401,watch,macro_1,False,True,True,0.06666666666666667,0.13333333333333333,0.92
147,macro_1,0.2921650599298341,0.6057699356563189,0.5959552657691669,0.9842185996246519,0.01419670933666567,0.7535373999936869,0.44999999999999996,0.5375,1,0.3679968032855792,0.3020715658233859,0.9588187089415976,0.24999999999999992,0.4815214498411986,fallback,fallback_route,True,False,True,0.06666666666666667,0.2,0.48
148,macro_3,0.43303274023453975,0.9083036266515432,0.9020047143373257,0.6127567790483548,0.08110446954407624,0.8560591677656841,0.65,0.7125,1,0.5387495268323721,0.1671578133278083,0.7647351447982533,0.75,0.5340355739228456,watch,macro_3,False,True,True,0.13333333333333333,0.26666666666666666,0.84
149,macro_3,0.1336088895558064,0.5728800445433021,0.049815538657019265,0.32941400482729966,0.15361813675796687,0.6809314570024743,0.65,0.7125,1,0.21179349420408938,0.6187525918572692,0.5543901722816351,0.75,0.47991341400615734,fallback,fallback_route,True,False,True,0.13333333333333333,0.3333333333333333,0.4
150,macro_0,0.18593185582962174,0.6951942738324492,0.2458403275241684,0.5525681370764274,0.11180826347111228,0.9638705482359231,0.35,0.45,1,0.4811702593035536,0.4528007469336264,0.675670711321344,0.0,0.45052745531998634,fallback,fallback_route,True,True,False,0.2,0.3333333333333333,0.4
151,macro_4,0.8332644801650937,0.5358042014018272,0.3892783895261831,0.5710973159524773,0.06795491036755263,0.8055972339945323,0.75,0.8,1,0.7364445182835304,0.49200397292942133,0.802878901277055,1.0,0.7314762999508547,accepted,macro_4,False,True,True,0.26666666666666666,0.4,0.76
152,macro_0,0.21826393537067446,0.507398104708949,0.9852947166800823,0.2388145869496086,0.06606300306203927,0.8490040396483535,0.35,0.45,1,0.40395410295118694,0.4402736217381028,0.8083668762405659,0.0,0.45354406052758256,fallback,fallback_route,True,True,True,0.3333333333333333,0.4666666666666667,0.31999999999999995
153,macro_4,0.2525785958781649,0.35512940081864514,0.6906467457298241,0.5160419821647941,0.0630130348469833,1.0,0.75,0.8,1,0.551547157526899,0.5207631176170229,0.8172141115966287,1.0,0.6775358124378276,watch,macro_4,False,True,True,0.4,0.5333333333333333,0.6799999999999999
154,macro_0,0.7806444350978365,0.6575753397393883,0.8118293101153067,0.3944519765006408,0.049639229707284585,0.9716440100589403,0.35,0.45,1,0.8445361457096592,0.369642008476319,0.8560083524982068,0.0,0.6020002412420121,watch,macro_0,False,True,True,0.4666666666666667,0.6,0.64
155,macro_3,0.9729120904632733,0.33711570270355806,0.33495977021844237,0.8110894392968585,0.3025306301820849,0.7893434378712941,0.65,0.7125,1,0.8065618490471594,0.5449298462693958,0.12243030126469912,0.75,0.5616366840500295,watch,macro_3,True,True,True,0.5333333333333333,0.6666666666666666,0.45000000000000007
156,macro_3,0.23911800681143852,0.7163963090783574,0.34011603118236844,0.5886529685463139,0.1438008856948444,0.7606779815129641,0.65,0.7125,1,0.34217458811438584,0.4096095955286507,0.5828676922361861,0.75,0.4803804277812442,fallback,fallback_route,True,False,True,0.5333333333333333,0.7333333333333333,0.16000000000000006
157,macro_3,0.3837151877781545,0.8213217511114775,0.7319534291806776,0.5093010627131075,0.19094072435237908,0.7874454988480468,0.65,0.7125,1,0.45144733136529686,0.27902550147081495,0.4461261861472825,0.75,0.45179448788237825,fallback,fallback_route,True,False,False,0.5333333333333333,0.7333333333333333,0.16000000000000006
158,macro_3,0.5114799991692918,0.6416328518093075,0.6345685827338616,0.5534545173443559,0.0808738025504861,0.8709898248476535,0.65,0.7125,1,0.5983762117258898,0.38217779907579186,0.7654042551093357,0.75,0.6088271876503433,watch,macro_3,False,False,True,0.5333333333333333,0.8,0.52
159,macro_2,0.7611655759930066,0.4784378166110771,0.7571847047160316,0.6357805046015415,0.10512346582511609,0.8094775865749129,0.55,0.625,1,0.6964489803228258,0.4125397893650682,0.6950617258866212,0.5,0.5956575219259113,watch,macro_2,False,True,True,0.6,0.8666666666666667,0.48
160,macro_3,0.2723657258829173,0.6634913948271741,0.573082252267887,0.7342035499224449,0.0629156814903716,0.7804755854996528,0.65,0.7125,1,0.37877518828558276,0.34143285203883,0.8174965106243939,0.75,0.5348036565657599,watch,macro_3,False,True,True,0.6666666666666666,0.8666666666666667,0.48
161,macro_1,0.40584998773042025,0.4728317361133969,0.6895359316136568,0.3300719428326546,0.0,0.9667181250709042,0.44999999999999996,0.5375,1,0.6155162646643292,0.5086821633317238,1.0,0.24999999999999992,0.6301012334654461,watch,macro_1,False,True,True,0.6666666666666666,0.8666666666666667,0.48
162,macro_3,0.5899207636911139,0.7838867813662873,0.6595297712262773,0.319603091844682,0.009759257852170689,0.8085790108222163,0.65,0.7125,1,0.5929462916162378,0.36327339354911653,0.9716907046137614,0.75,0.6537722266064028,watch,macro_3,False,True,True,0.7333333333333333,0.8666666666666667,0.48
163,macro_2,0.5282578934039913,0.09214847894621914,0.8144418472712314,0.8561698038506325,0.0,1.0,0.55,0.625,1,0.7169547360423948,0.5362728477464245,1.0,0.5,0.7100023695514442,accepted,macro_2,False,True,True,0.7333333333333333,0.8666666666666667,0.48
164,macro_2,0.38229190717858214,0.4660981579703385,0.8217520704861176,0.47691578194881734,0.0,0.8290742563752173,0.55,0.625,1,0.48560773994767803,0.442283957906097,1.0,0.5,0.6055336984582115,watch,macro_2,False,False,False,0.7333333333333333,0.8,0.52
165,macro_2,0.4259118663871126,0.052297001219000605,0.21503200140205753,0.22578947685078143,0.024371282056151772,0.9985318394224727,0.55,0.625,1,0.6543122348410555,0.86364612982729,0.9293046834995267,0.5,0.7522469855260736,accepted,macro_2,False,False,False,0.6666666666666666,0.8,0.52
166,macro_2,0.20251875449340329,0.17623479244319878,0.058182861164786104,0.6909531773457761,0.22599645435053045,0.8557319422710626,0.55,0.625,1,0.4001659026520922,0.72459859415076,0.3444378169566724,0.5,0.48231716870509034,fallback,fallback_route,True,False,True,0.6,0.8,0.12000000000000002
167,macro_0,0.4071287260845603,0.8909655574534774,0.8704363494128768,0.6958424515081717,0.11644510658365165,0.9162960573249448,0.35,0.45,1,0.5738729868942496,0.16294752104299917,0.6622203277654544,0.0,0.4071475076151007,fallback,fallback_route,True,True,False,0.6,0.7333333333333333,0.16000000000000006
168,macro_0,0.4020502517983881,0.7737962454929215,0.9169312733154842,0.19732118568582335,0.22324510098569395,0.7475388948482276,0.35,0.45,1,0.4288825139140289,0.33453876250321235,0.3524188413641538,0.0,0.32184828083675165,fallback,fallback_route,True,False,False,0.5333333333333333,0.6666666666666666,0.2000000000000001
169,macro_1,0.4917905801327261,0.3701299416788024,0.36484424512166563,0.6373704288659016,0.15287860615207002,0.7346240777412587,0.44999999999999996,0.5375,1,0.47186392515825015,0.564381360663707,0.55653537539919,0.24999999999999992,0.4828815578211118,fallback,fallback_route,True,True,False,0.5333333333333333,0.6,0.24000000000000002
170,macro_0,0.35004110061257715,0.1743741359897758,0.15504114836359284,0.7638957731070933,0.18260470605721274,0.8659705955014987,0.35,0.45,1,0.49729114706544986,0.6830787016374406,0.47030700069666587,0.0,0.462398327056434,fallback,fallback_route,True,True,False,0.5333333333333333,0.5333333333333333,0.2799999999999999
171,macro_2,0.534876934058125,0.0,0.6447587052518002,0.6735966129265657,0.04792824037563398,0.9188553242465315,0.55,0.625,1,0.6526745374594836,0.6704111704554084,0.8609715272729799,0.5,0.6862817625429163,watch,macro_2,False,True,True,0.6,0.5333333333333333,0.6799999999999999
172,macro_3,0.6322888472075692,0.4141261230168414,0.8527095565876324,0.7379953709403488,0.16191607633541366,0.8240256502000463,0.65,0.7125,1,0.6313594692850442,0.395260706609584,0.530319815072777,0.75,0.5648709446703557,watch,macro_3,False,True,True,0.6666666666666666,0.6,0.64
173,macro_3,0.4779772789803239,1.0,1.0,0.2289327254773127,0.17829713872594766,0.6913606664916302,0.65,0.7125,1,0.42718664343355234,0.19276681863067183,0.4828022332055365,0.75,0.4309075881607954,fallback,fallback_route,True,False,True,0.6666666666666666,0.6,0.24000000000000002
174,macro_2,0.5133161535118567,0.6587210678659119,0.7490743930253627,0.6627600387490489,0.07386821662130455,0.6839741633710672,0.55,0.625,1,0.4421771042595546,0.31768085812344116,0.7857258005000813,0.5,0.5056136511467247,watch,macro_2,False,True,True,0.6666666666666666,0.6,0.64
175,macro_4,0.4595679625640161,0.41010692848762764,0.5270708258535762,0.5043450601323883,0.1647632296492933,0.6772863597813759,0.75,0.8,1,0.4043030091734757,0.5370925642596951,0.5220608977049365,1.0,0.5562944187018743,watch,macro_4,False,True,True,0.6666666666666666,0.6,0.64
176,macro_2,0.4500151907564546,0.6662700523750766,0.3967173446037843,0.45930246031883876,0.16529502068598662,0.6432377887060619,0.55,0.625,1,0.36993274208559707,0.4528600225818059,0.5205182978710612,0.5,0.44782103984317573,fallback,fallback_route,True,True,True,0.6666666666666666,0.6,0.24000000000000002
177,macro_0,0.3201195539622875,0.15976041175138933,0.6228628229176636,0.7976389023549316,0.07603579030959337,0.8309485359447087,0.35,0.45,1,0.44988080387832696,0.5649943628061566,0.7794381826563168,0.0,0.4935664177230328,fallback,fallback_route,True,True,False,0.6666666666666666,0.5333333333333333,0.2799999999999999
178,macro_3,0.5069689671011954,0.4756691593255912,0.5451838240286859,0.9498186276685574,0.03017852541832039,0.9325043921708025,0.65,0.7125,1,0.6474101289706244,0.3884148074128936,0.9124592460482722,0.75,0.66431205850501,watch,macro_3,False,True,True,0.6666666666666666,0.5333333333333333,0.6799999999999999
179,macro_2,0.4324884122855719,0.5748693682539346,0.36623302356779597,1.0,0.02526973344813821,0.8186584213075191,0.55,0.625,1,0.5069647768008314,0.3710070599810837,0.9266984888245633,0.5,0.5768640590817027,watch,macro_2,False,True,True,0.7333333333333333,0.6,0.64
180,macro_3,0.8267702956075071,0.528474837044738,1.0,0.9087019678764763,0.12692044335371694,0.5939585242662146,0.65,0.7125,1,0.55453650785107,0.25858708950851195,0.6318338570536323,0.75,0.5291930143884105,watch,macro_3,False,True,True,0.8,0.6666666666666666,0.6000000000000001
181,macro_2,0.7332038824455436,0.7477015304225202,1.0,0.552566454592454,0.14616078950314518,0.800923953966545,0.55,0.625,1,0.6724774156619215,0.2380076211406264,0.5760221702708619,0.5,0.5138745433345446,watch,macro_2,False,True,True,0.8666666666666667,0.6666666666666666,0.6000000000000001
182,macro_2,0.5194523794601702,0.6361613065590132,0.9040121708888571,0.6681800407565858,0.05659793356336684,0.8037201003367392,0.55,0.625,1,0.5465783813970687,0.2888712938091327,0.8358228008967217,0.5,0.5474759571654376,watch,macro_2,False,False,False,0.8,0.6666666666666666,0.6000000000000001
183,macro_0,0.3126497022549418,0.7170815045269993,0.3897874005477181,0.7717057179460609,0.12212682730608788,1.0,0.35,0.45,1,0.5875898213529651,0.35108596811305565,0.6457390017599339,0.0,0.4548626799417852,fallback,fallback_route,True,True,True,0.8666666666666667,0.7333333333333333,0.16000000000000006
184,macro_2,0.24976593504298478,0.3779069294423102,0.8337548310743197,0.6102944873248655,0.16564296289107883,0.6742862087080443,0.55,0.625,1,0.2758983346764003,0.4500342056790486,0.5195089999500001,0.5,0.4139502185440023,fallback,fallback_route,True,True,False,0.8666666666666667,0.7333333333333333,0.16000000000000006
185,macro_3,0.6644057315559957,0.7744538521026371,0.7799066023744754,0.612691046977886,0.16945525717322407,0.7809322397400804,0.65,0.7125,1,0.6143832882768938,0.26462366161059114,0.5084504372429481,0.75,0.5208026756102977,watch,macro_3,False,True,True,0.8666666666666667,0.8,0.52
186,macro_1,0.4972948605264849,0.9572342369059978,0.7306364060510132,0.7859382829690454,0.24415040960979909,0.9905852680544563,0.44999999999999996,0.5375,1,0.6904580882573026,0.1422392092919864,0.2917774928164627,0.24999999999999992,0.38766450641716815,fallback,fallback_route,True,True,True,0.8666666666666667,0.8,0.12000000000000002
187,macro_3,0.5364258126104899,0.30746262008714687,0.9324163167609443,0.5651793384935169,0.22215846657584348,0.8649978341346548,0.65,0.7125,1,0.6083037746542002,0.4718697761428113,0.3555709103996558,0.75,0.5322664927645868,watch,macro_3,True,True,True,0.8666666666666667,0.8,0.37
188,macro_0,0.13597452234464535,0.3280760860713601,0.7788427857153193,0.3976782659065846,0.039896685379476465,0.8763313073516424,0.35,0.45,1,0.37756570160939923,0.541831694058844,0.8842691659091464,0.0,0.4886732105552873,fallback,fallback_route,True,True,True,0.9333333333333333,0.8,0.12000000000000002
189,macro_1,0.6169389266804726,0.8839460840800583,0.8050035590760839,0.4763817335410353,0.2546868967630418,0.8314584437023878,0.44999999999999996,0.5375,1,0.6284013161788418,0.23768063480569107,0.2612136393275305,0.24999999999999992,0.3821640291959,fallback,fallback_route,True,True,False,0.9333333333333333,0.7333333333333333,0.16000000000000006
