window_id,parent_route,child_route,updated_policy,parent_changed,child_changed,policy_changed,parent_switch_rate,child_switch_rate,policy_switch_rate,hierarchical_stability_score,route_persistence,route_pressure,forecast_next_parent_route,actual_next_parent_route,forecast_correct,stability_drop,child_policy_pressure,early_warning_score,early_warning,forecast_confidence,route_uncertainty
112,parent_2,low_entropy_repeating,coherent_local,False,False,False,0.0,0.0,0.0,1.0,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2374031007751936,False,0.872093023255814,0.12790697674418605
113,parent_2,low_entropy_repeating,coherent_local,False,False,False,0.0,0.0,0.0,1.0,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2374031007751936,False,0.872093023255814,0.12790697674418605
114,parent_2,low_entropy_repeating,coherent_local,False,False,False,0.0,0.0,0.0,1.0,0.872093023255814,0.12790697674418605,parent_2,parent_0,False,0.0,0.0,0.2374031007751936,False,0.872093023255814,0.12790697674418605
115,parent_0,zipfian_smallints,hybrid,True,True,True,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.06666666666666665,0.06666666666666667,0.3233333333333333,False,0.9036144578313253,0.09638554216867468
116,parent_0,zipfian_smallints,hybrid,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.06666666666666667,0.023333333333333334,False,0.9036144578313253,0.09638554216867468
117,parent_0,zipfian_smallints,hybrid,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.06666666666666667,0.023333333333333334,False,0.9036144578313253,0.09638554216867468
118,parent_0,zipfian_smallints,hybrid,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.06666666666666667,0.023333333333333334,False,0.9036144578313253,0.09638554216867468
119,parent_0,zipfian_smallints,hybrid,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.06666666666666667,0.023333333333333334,False,0.9036144578313253,0.09638554216867468
120,parent_0,zipfian_smallints,hybrid,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.06666666666666667,0.023333333333333334,False,0.9036144578313253,0.09638554216867468
121,parent_0,zipfian_smallints,hybrid,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.06666666666666667,0.023333333333333334,False,0.9036144578313253,0.09638554216867468
122,parent_0,zipfian_smallints,hybrid,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.06666666666666667,0.023333333333333334,False,0.9036144578313253,0.09638554216867468
123,parent_0,zipfian_smallints,hybrid,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.06666666666666667,0.023333333333333334,False,0.9036144578313253,0.09638554216867468
124,parent_0,zipfian_smallints,hybrid,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.06666666666666667,0.023333333333333334,False,0.9036144578313253,0.09638554216867468
125,parent_0,zipfian_smallints,hybrid,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.06666666666666667,0.023333333333333334,False,0.9036144578313253,0.09638554216867468
126,parent_0,zipfian_smallints,hybrid,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.06666666666666667,0.023333333333333334,False,0.9036144578313253,0.09638554216867468
127,parent_0,zipfian_smallints,hybrid,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.06666666666666667,0.023333333333333334,False,0.9036144578313253,0.09638554216867468
128,parent_0,zipfian_smallints,hybrid,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.06666666666666667,0.023333333333333334,False,0.9036144578313253,0.09638554216867468
129,parent_0,zipfian_smallints,hybrid,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.06666666666666667,0.023333333333333334,False,0.9036144578313253,0.09638554216867468
130,parent_0,zipfian_smallints,hybrid,False,False,False,0.0,0.0,0.0,1.0,0.9036144578313253,0.09638554216867468,parent_0,parent_1,False,0.0,0.0,0.0,False,0.9036144578313253,0.09638554216867468
131,parent_1,zipfian_smallints,hybrid,True,False,False,0.06666666666666667,0.0,0.0,0.9666666666666667,0.8571428571428571,0.1428571428571429,parent_1,parent_0,False,0.033333333333333326,0.0,0.5066666666666667,True,0.8571428571428571,0.1428571428571429
132,parent_0,zipfian_smallints,hybrid,True,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.033333333333333326,0.0,0.16333333333333333,False,0.9036144578313253,0.09638554216867468
133,parent_0,zipfian_smallints,hybrid,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.0,0.013333333333333334,False,0.9036144578313253,0.09638554216867468
134,parent_0,zipfian_smallints,hybrid,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.0,0.013333333333333334,False,0.9036144578313253,0.09638554216867468
135,parent_0,zipfian_smallints,hybrid,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.0,0.013333333333333334,False,0.9036144578313253,0.09638554216867468
136,parent_0,zipfian_smallints,hybrid,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.0,0.013333333333333334,False,0.9036144578313253,0.09638554216867468
137,parent_0,zipfian_smallints,hybrid,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.0,0.013333333333333334,False,0.9036144578313253,0.09638554216867468
138,parent_0,zipfian_smallints,hybrid,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.0,0.013333333333333334,False,0.9036144578313253,0.09638554216867468
139,parent_0,zipfian_smallints,hybrid,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.0,0.013333333333333334,False,0.9036144578313253,0.09638554216867468
140,parent_0,zipfian_smallints,hybrid,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.0,0.013333333333333334,False,0.9036144578313253,0.09638554216867468
141,parent_0,zipfian_smallints,hybrid,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.0,0.013333333333333334,False,0.9036144578313253,0.09638554216867468
142,parent_0,zipfian_smallints,hybrid,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.0,0.013333333333333334,False,0.9036144578313253,0.09638554216867468
143,parent_0,zipfian_smallints,hybrid,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_0,True,0.0,0.0,0.013333333333333334,False,0.9036144578313253,0.09638554216867468
144,parent_0,zipfian_smallints,hybrid,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.9036144578313253,0.09638554216867468,parent_0,parent_1,False,0.0,0.0,0.013333333333333334,False,0.9036144578313253,0.09638554216867468
145,parent_1,uniform_32bit,simd,True,True,True,0.2,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.06666666666666665,0.06666666666666667,0.6866666666666666,True,0.8571428571428571,0.1428571428571429
146,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.9,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.06666666666666667,0.37999999999999995,True,0.8571428571428571,0.1428571428571429
147,parent_1,uniform_32bit,simd,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.06666666666666667,0.3733333333333333,False,0.8571428571428571,0.1428571428571429
148,parent_1,uniform_32bit,simd,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.06666666666666667,0.3733333333333333,False,0.8571428571428571,0.1428571428571429
149,parent_1,uniform_32bit,simd,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.06666666666666667,0.3733333333333333,False,0.8571428571428571,0.1428571428571429
150,parent_1,uniform_32bit,simd,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.06666666666666667,0.3733333333333333,False,0.8571428571428571,0.1428571428571429
151,parent_1,uniform_32bit,simd,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.06666666666666667,0.3733333333333333,False,0.8571428571428571,0.1428571428571429
152,parent_1,uniform_32bit,simd,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.06666666666666667,0.3733333333333333,False,0.8571428571428571,0.1428571428571429
153,parent_1,uniform_32bit,simd,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.06666666666666667,0.3733333333333333,False,0.8571428571428571,0.1428571428571429
154,parent_1,uniform_32bit,simd,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.06666666666666667,0.3733333333333333,False,0.8571428571428571,0.1428571428571429
155,parent_1,uniform_32bit,simd,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.06666666666666667,0.3733333333333333,False,0.8571428571428571,0.1428571428571429
156,parent_1,uniform_32bit,simd,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.06666666666666667,0.3733333333333333,False,0.8571428571428571,0.1428571428571429
157,parent_1,uniform_32bit,simd,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_2,False,0.0,0.06666666666666667,0.3733333333333333,False,0.8571428571428571,0.1428571428571429
158,parent_2,uniform_32bit,simd,True,False,False,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.9,0.872093023255814,0.12790697674418605,parent_2,parent_1,False,0.033333333333333326,0.06666666666666667,0.41740310077519355,True,0.872093023255814,0.12790697674418605
159,parent_1,uniform_32bit,simd,True,False,False,0.2,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.033333333333333326,0.06666666666666667,0.5366666666666667,True,0.8571428571428571,0.1428571428571429
160,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
161,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
162,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
163,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
164,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
165,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
166,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
167,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
168,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
169,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_0,False,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
170,parent_0,uniform_32bit,simd,True,False,False,0.2,0.0,0.0,0.9,0.9036144578313253,0.09638554216867468,parent_0,parent_1,False,0.033333333333333326,0.0,0.16999999999999998,False,0.9036144578313253,0.09638554216867468
171,parent_1,uniform_32bit,simd,True,False,False,0.26666666666666666,0.0,0.0,0.8666666666666667,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.033333333333333326,0.0,0.5266666666666666,True,0.8571428571428571,0.1428571428571429
172,parent_1,uniform_32bit,simd,False,False,False,0.26666666666666666,0.0,0.0,0.8666666666666667,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.37666666666666665,True,0.8571428571428571,0.1428571428571429
173,parent_1,uniform_32bit,simd,False,False,False,0.2,0.0,0.0,0.9,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.37,False,0.8571428571428571,0.1428571428571429
174,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
175,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
176,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
177,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
178,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
179,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
180,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
181,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
182,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
183,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
184,parent_1,uniform_32bit,simd,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.3633333333333333,False,0.8571428571428571,0.1428571428571429
185,parent_1,uniform_32bit,simd,False,False,False,0.06666666666666667,0.0,0.0,0.9666666666666667,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.35666666666666663,False,0.8571428571428571,0.1428571428571429
186,parent_1,uniform_32bit,simd,False,False,False,0.0,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.35,False,0.8571428571428571,0.1428571428571429
187,parent_1,uniform_32bit,simd,False,False,False,0.0,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.35,False,0.8571428571428571,0.1428571428571429
188,parent_1,uniform_32bit,simd,False,False,False,0.0,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,parent_1,parent_1,True,0.0,0.0,0.35,False,0.8571428571428571,0.1428571428571429
189,parent_1,uniform_32bit,simd,False,False,False,0.0,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,parent_1,parent_2,False,0.0,0.0,0.35,False,0.8571428571428571,0.1428571428571429
190,parent_2,clustered_ranges,guarded_fallback,True,True,True,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.06666666666666665,0.06666666666666667,0.560736434108527,True,0.872093023255814,0.12790697674418605
191,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.06666666666666667,0.2607364341085269,False,0.872093023255814,0.12790697674418605
192,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.06666666666666667,0.2607364341085269,False,0.872093023255814,0.12790697674418605
193,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.06666666666666667,0.2607364341085269,False,0.872093023255814,0.12790697674418605
194,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.06666666666666667,0.2607364341085269,False,0.872093023255814,0.12790697674418605
195,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.06666666666666667,0.2607364341085269,False,0.872093023255814,0.12790697674418605
196,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.06666666666666667,0.2607364341085269,False,0.872093023255814,0.12790697674418605
197,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_1,False,0.0,0.06666666666666667,0.2607364341085269,False,0.872093023255814,0.12790697674418605
198,parent_1,clustered_ranges,guarded_fallback,True,False,False,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.9,0.8571428571428571,0.1428571428571429,parent_1,parent_2,False,0.033333333333333326,0.06666666666666667,0.53,True,0.8571428571428571,0.1428571428571429
199,parent_2,clustered_ranges,guarded_fallback,True,False,False,0.2,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.033333333333333326,0.06666666666666667,0.42406976744186026,True,0.872093023255814,0.12790697674418605
200,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.2,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.06666666666666667,0.2740697674418603,False,0.872093023255814,0.12790697674418605
201,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.2,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.06666666666666667,0.2740697674418603,False,0.872093023255814,0.12790697674418605
202,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.2,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.06666666666666667,0.2740697674418603,False,0.872093023255814,0.12790697674418605
203,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.2,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.06666666666666667,0.2740697674418603,False,0.872093023255814,0.12790697674418605
204,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.2,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.06666666666666667,0.2740697674418603,False,0.872093023255814,0.12790697674418605
205,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
206,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
207,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
208,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
209,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
210,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
211,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
212,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
213,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.06666666666666667,0.0,0.0,0.9666666666666667,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.24406976744186026,False,0.872093023255814,0.12790697674418605
214,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.0,0.0,0.0,1.0,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2374031007751936,False,0.872093023255814,0.12790697674418605
215,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.0,0.0,0.0,1.0,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2374031007751936,False,0.872093023255814,0.12790697674418605
216,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.0,0.0,0.0,1.0,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2374031007751936,False,0.872093023255814,0.12790697674418605
217,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.0,0.0,0.0,1.0,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2374031007751936,False,0.872093023255814,0.12790697674418605
218,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.0,0.0,0.0,1.0,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2374031007751936,False,0.872093023255814,0.12790697674418605
219,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.0,0.0,0.0,1.0,0.872093023255814,0.12790697674418605,parent_2,parent_1,False,0.0,0.0,0.2374031007751936,False,0.872093023255814,0.12790697674418605
220,parent_1,clustered_ranges,guarded_fallback,True,False,False,0.06666666666666667,0.0,0.0,0.9666666666666667,0.8571428571428571,0.1428571428571429,parent_1,parent_2,False,0.033333333333333326,0.0,0.5066666666666667,True,0.8571428571428571,0.1428571428571429
221,parent_2,clustered_ranges,guarded_fallback,True,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.033333333333333326,0.0,0.4007364341085269,True,0.872093023255814,0.12790697674418605
222,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
223,parent_2,clustered_ranges,guarded_fallback,False,False,False,0.13333333333333333,0.0,0.0,0.9333333333333333,0.872093023255814,0.12790697674418605,parent_2,parent_2,True,0.0,0.0,0.2507364341085269,False,0.872093023255814,0.12790697674418605
