window,regime,regime_id,policy,macro_route,pressure,memory_quality,route_volatility,decompression_need,constraint_score,regret,route_persistence,recovery_score,recommendation_score
51,overload,1,reactive,macro_4,0.6975035500171686,0.2081470604917822,0.6770382191014583,0.5559063579070751,0.37087291107541065,0.3159622922065028,0.354183839972309,0.12667019959070874,0.17644345967177322
51,overload,1,predictive,macro_4,0.6669660454964887,0.21986635889906572,0.7174575313323973,0.4820166938847999,0.4950375854557194,0.20970379897729538,0.31552242250246254,0.28304988683771304,0.2715489822825037
51,overload,1,conservative_predictive,macro_4,0.7501488093713485,0.24105528239073665,0.6743605604084056,0.5401572565481081,0.48439236412790887,0.23605363580596564,0.36179773195020487,0.3338378975271363,0.28266225505342324
51,overload,1,aggressive_predictive,macro_4,0.6924958235497674,0.19942426290726742,0.7909916540319107,0.49075190674175667,0.49582903899254255,0.23701649149522988,0.23892198540417936,0.19164811066919224,0.23095871794617834
51,overload,1,cgcs_balanced,macro_4,0.7211006695758444,0.25637963705225625,0.5918079875753189,0.4381700161480881,0.5449102204442018,0.13866539011334542,0.44664895798251947,0.4310988697386721,0.36350434868513937
52,overload,1,reactive,macro_4,0.7788627581498139,0.19680800857178052,0.7468782867775942,0.5769913972697422,0.36316412277336735,0.3453230217530975,0.2826429145081729,0.11848452354617472,0.15153294038505316
52,overload,1,predictive,macro_4,0.8064268781149582,0.2322960240568746,0.8121487201346512,0.5852876871719829,0.47355232254207336,0.25541875892977517,0.22269568347387997,0.26674607098550956,0.23208940309162096
52,overload,1,conservative_predictive,macro_4,0.740388977842344,0.26254838592124696,0.6526734529966018,0.5245383238885329,0.4824997988645464,0.20714554126855067,0.3867088048915852,0.3444842702947299,0.2950491157579751
52,overload,1,aggressive_predictive,macro_4,0.7414985820207785,0.1818948182182967,0.8357397003076581,0.5561148883985737,0.46913365906221843,0.24162591843333595,0.1915445224250864,0.17244020869668913,0.20619135715526468
52,overload,1,cgcs_balanced,macro_4,0.7507141595228939,0.2601025157785829,0.6349858149908164,0.42982218854396553,0.5517389591111785,0.16869572561194543,0.40402956237597104,0.4340714428137109,0.35222328923406937
53,overload,1,reactive,macro_4,0.6637316775630262,0.018879381038334926,0.7109567659026025,0.5351986519391251,0.28742035382107906,0.305508217081245,0.29187514125314773,0.0645680529755922,0.12069809094102088
53,overload,1,predictive,macro_4,0.6968439068590373,0.03855228661867045,0.7546517147869585,0.4880811205392202,0.45334291880077615,0.2590544071591784,0.2511311282058421,0.21837707620869068,0.21872861011953962
53,overload,1,conservative_predictive,macro_4,0.6509218005287494,0.0704683544911181,0.5745489705165437,0.4498942364253541,0.43585575207813276,0.16488324404861843,0.436021282657124,0.29218507678682054,0.28413351040449214
53,overload,1,aggressive_predictive,macro_4,0.6558007246723356,0.03361412424975654,0.7788779250872802,0.5014201588613864,0.45763162477011793,0.2214480272280362,0.22616419355018333,0.13148091171513754,0.20376905125440453
53,overload,1,cgcs_balanced,macro_4,0.6859212000269826,0.12106596257875094,0.643205202746155,0.45354278202452486,0.5069792276789271,0.16780675558905378,0.37495469164065764,0.38066453049765786,0.3178278904377978
54,overload,1,reactive,macro_4,0.7847746658405137,0.180188235817003,0.7356048102237898,0.5369141989863901,0.3280273624196872,0.309201740081601,0.2914234251487607,0.12068304273867303,0.14764500413542114
54,overload,1,predictive,macro_4,0.7871205076062476,0.18502147027783844,0.7990164888669393,0.5866676639114132,0.47773022806926185,0.2539594319955903,0.22873673167473643,0.24992398181496084,0.23147622260144016
54,overload,1,conservative_predictive,macro_4,0.7755060235325325,0.20549242939288212,0.68004317939449,0.4881176057648364,0.4678851615197194,0.2146281575799225,0.3507806850144423,0.33179882913454145,0.27802260927399647
54,overload,1,aggressive_predictive,macro_4,0.7926323177873202,0.17218219622832384,0.864328200196909,0.5771606246499684,0.4547756975723323,0.25655748466407396,0.16149912923733953,0.16483164374991968,0.1900660556171217
54,overload,1,cgcs_balanced,macro_4,0.7409811671105525,0.20031312336874268,0.6480231786578617,0.48210563483054514,0.4959482211816753,0.17218763848279986,0.38202378984744967,0.40268846621295096,0.31901901688881573
55,overload,1,reactive,macro_0,0.6527092735737519,0.1522327169320167,0.7077358105369497,0.5260520078972015,0.3696236387494822,0.30666910755967997,0.3150990970028528,0.11307104934676554,0.16701861146972619
55,overload,1,predictive,macro_0,0.6635243578892404,0.15727871779225827,0.7067010250029403,0.4319184676038512,0.49157677080028644,0.22771158473792966,0.31689078266589843,0.2711638577065202,0.26429106118513707
55,overload,1,conservative_predictive,macro_0,0.7104143580762619,0.14842645664596965,0.5681759775810195,0.4397774852217393,0.48170950812861324,0.1679362191309746,0.454087990915876,0.3214937627817416,0.3110085952578364
55,overload,1,aggressive_predictive,macro_0,0.7073830587098963,0.14646066597100907,0.8779328330221751,0.48713583217644124,0.4723444765374267,0.2524002542569008,0.1440362668734763,0.1738340666545649,0.19606159827154154
55,overload,1,cgcs_balanced,macro_0,0.6639448812051228,0.19873756510076276,0.6244972809938596,0.4309426981317356,0.5283997106712782,0.1586975730592683,0.4053133537712548,0.4123696081589199,0.34083635999244544
56,overload,1,reactive,macro_0,0.6779644720284552,0.18411836545749816,0.630178281729394,0.5172185902561037,0.3619527511110103,0.2956418028926174,0.39743947308923067,0.12599770985890357,0.18562107563046537
56,overload,1,predictive,macro_0,0.6623541660413377,0.22581659732759826,0.7284771333081959,0.41987762523991756,0.5093722531697514,0.2081407052453909,0.3053953562909439,0.29756028401667595,0.2784756488972848
56,overload,1,conservative_predictive,macro_0,0.6387841264136308,0.20183119355423754,0.5823599636044632,0.49974031422887943,0.5122883036362458,0.16460053148474468,0.44791471542867245,0.32819285489820726,0.3235348202481646
56,overload,1,aggressive_predictive,macro_0,0.6191791524918898,0.16394931281295738,0.8020185538664847,0.42845032616684153,0.5299159303562639,0.19304294495584698,0.2225738430554589,0.1916921942511668,0.24944651589055936
56,overload,1,cgcs_balanced,macro_0,0.6413421909704345,0.23609897225172707,0.592186665830642,0.3579286932729391,0.5694739486519171,0.1540102713488599,0.4432281800071171,0.4400489016335166,0.3710544405787536
57,overload,1,reactive,macro_0,0.6907817719500583,0.2986154123688929,0.6549255045046027,0.527693879313824,0.3698470804702778,0.29766814588440604,0.3898668073507312,0.1639766184663477,0.19505647893456712
57,overload,1,predictive,macro_0,0.7325010473831113,0.3072448434623402,0.7538164220061554,0.5236172940556331,0.4914207407538173,0.24286649461932147,0.29227030451319563,0.3053122364006925,0.2637893354733778
57,overload,1,conservative_predictive,macro_0,0.715391551411838,0.3341478974684508,0.5922764074672625,0.48128577528269717,0.5203862306504571,0.16063178265426856,0.4578457771530051,0.3781946090574184,0.34039238053955306
57,overload,1,aggressive_predictive,macro_0,0.6910529820083744,0.2690744021219208,0.8534421580019635,0.5244444576443029,0.5015577425953569,0.2554037803629349,0.18691900231632458,0.2092871492138117,0.22293815940395215
57,overload,1,cgcs_balanced,macro_0,0.7096990679627646,0.3186843887002573,0.6339668521632358,0.4389612154096473,0.5300366285332855,0.16795356043973272,0.4138358061418028,0.45274729296316063,0.35019477243495784
58,overload,1,reactive,macro_0,0.6635357636547932,0.26283637295047746,0.6675448841236967,0.4258356184853734,0.3926876544201311,0.29148034088867325,0.3718805718188749,0.17182560683559245,0.2031029883695205
58,overload,1,predictive,macro_0,0.6523782701597958,0.39050238363896544,0.7424471740057668,0.43694122818179093,0.5150570248295335,0.2174129655540332,0.31612818354007804,0.35178758863727977,0.29285798253263323
58,overload,1,conservative_predictive,macro_0,0.6668927724330775,0.35681965391751624,0.5840885023281243,0.46748186230033995,0.5333098110900218,0.17904214543479396,0.46943444575950316,0.38889050641106276,0.3462920996895839
58,overload,1,aggressive_predictive,macro_0,0.6779214550156173,0.3634219374728983,0.7383613960034532,0.518945931810541,0.5561634066039097,0.20719601525417683,0.31615189461748155,0.24340849175340623,0.286683138567896
58,overload,1,cgcs_balanced,macro_0,0.6267037235565512,0.3530798067590183,0.5709722165632332,0.4209390177481498,0.5872042756927812,0.12893495101440447,0.4819897544506196,0.4683901288160265,0.3967944137900257
59,overload,1,reactive,macro_0,0.5065490366785679,0.36197802527585565,0.5682008426074829,0.42245925478296664,0.45487264031952873,0.250520954332209,0.4860958611838954,0.20720045788995617,0.26555068542754856
59,overload,1,predictive,macro_0,0.5447133092485551,0.3979402275827225,0.6329780717718225,0.40593620528638874,0.5909555114358728,0.19736663396344414,0.42671296236558587,0.36059183859667515,0.3497625645173285
59,overload,1,conservative_predictive,macro_0,0.5127985359764707,0.41630826117476344,0.47868380458722426,0.3682455307683741,0.5982156826084083,0.16059030265376456,0.5837624345889902,0.42955878525749247,0.40645931853488865
59,overload,1,aggressive_predictive,macro_0,0.5055616273568005,0.38555063138959667,0.6183374077022779,0.4169126798050158,0.6124418485716434,0.1697909791271911,0.43949518700616164,0.27156018502535567,0.34641198473859686
59,overload,1,cgcs_balanced,macro_0,0.5270597511576787,0.41282603151089625,0.48565575209146683,0.35519274347522617,0.6018194433167009,0.11937816147783264,0.5762681526351676,0.5024505623337685,0.4306085104052424
60,overload,1,reactive,macro_1,0.7118297359051216,0.24726017782544246,0.6446032953443279,0.49117208390092937,0.40368827921688466,0.2724840466087383,0.39248573132948844,0.153306645458719,0.21112934504748443
60,overload,1,predictive,macro_1,0.6606597128015018,0.2716950102483397,0.6959731890929729,0.4960288400435812,0.5127872491190677,0.20122995061285287,0.34478106244427803,0.2983874855782027,0.2892146238587354
60,overload,1,conservative_predictive,macro_1,0.7196023794053614,0.3275169640745502,0.6038788028416282,0.5254904167338516,0.5263835096013413,0.20111035864432705,0.4452487417695543,0.3670328540793223,0.32960063817100604
60,overload,1,aggressive_predictive,macro_1,0.709043477067576,0.24334398801078982,0.8031670506466897,0.528565887239738,0.5353472651837332,0.24063238325850542,0.23333454755492877,0.19945721835582886,0.24585298166738564
60,overload,1,cgcs_balanced,macro_1,0.7106580425497461,0.34153974044187024,0.610809154959331,0.4643277290579791,0.585381439377847,0.15815212023334455,0.4404218061069496,0.4556733633430588,0.3791470240737759
61,overload,1,reactive,macro_1,0.6675373788648098,0.26284347099978056,0.6525693574456973,0.5170915455100678,0.3880902307034899,0.30241269471380167,0.38685716320426977,0.15357690574790966,0.1981501006299599
61,overload,1,predictive,macro_1,0.6022991706047109,0.3074978863468453,0.6273213357923423,0.4236023294781461,0.5508803106561343,0.1955451488271908,0.4188033471596845,0.3254037943257667,0.32557499246749844
61,overload,1,conservative_predictive,macro_1,0.6550575520604075,0.3159694490187108,0.5918630508039499,0.40483427836858793,0.5312466551125364,0.1558507078929794,0.45553236654885676,0.38712245148283125,0.3469770000001622
61,overload,1,aggressive_predictive,macro_1,0.6571973136010547,0.2792349923903418,0.7505505223080184,0.49661320120582936,0.5598566256781138,0.23553463969979593,0.29133472655053283,0.21840960709545376,0.27195564868883043
61,overload,1,cgcs_balanced,macro_1,0.6315077197062308,0.3677767820970379,0.5184340256035154,0.3813171095697032,0.5834784655851175,0.13639591829780626,0.5367324917110403,0.48145845182002267,0.4077099910053965
62,overload,1,reactive,macro_1,0.6171758120200365,0.11254343936765748,0.6661328236557957,0.45082803932770404,0.3660895632017145,0.27575549202387134,0.3507486922493529,0.1142245959131393,0.17924208516263845
62,overload,1,predictive,macro_1,0.6229811814871165,0.14361046128039257,0.6246604097248527,0.4654930097444455,0.4853308863032205,0.18755417190300114,0.3968811594672062,0.25966505949924834,0.2834174473978995
62,overload,1,conservative_predictive,macro_1,0.6428084917836225,0.16686407714387586,0.5203109379511888,0.36800982216616,0.5115966210953582,0.15901203539296885,0.5047186736203926,0.34230046256712454,0.3388541454264883
62,overload,1,aggressive_predictive,macro_1,0.6609390348589351,0.15793593754728488,0.7804516201558452,0.47705942699432397,0.507353569332808,0.19877876759541538,0.24323877047624748,0.17986569274268494,0.24125680932602414
62,overload,1,cgcs_balanced,macro_1,0.6573719808653701,0.2153271349468556,0.5855693877735982,0.3923100912966182,0.5526356648227035,0.16175267919891415,0.4467296824684301,0.4259024789720759,0.36069549866038725
63,overload,1,reactive,macro_1,0.5129098966687188,0.14412269366478264,0.5469129479669573,0.431385847649419,0.4143766701895253,0.253471956648244,0.47470545608276005,0.1291657732527901,0.23012630467453665
63,overload,1,predictive,macro_1,0.5029608825673288,0.16609582277485324,0.6336253894470258,0.3753874744183177,0.5216579558618436,0.18655077939988096,0.39128898396920214,0.2855560430875351,0.3019999936206225
63,overload,1,conservative_predictive,macro_1,0.4758043946801389,0.15558460105844316,0.5178928317489746,0.3445415420819266,0.561293929976692,0.1298708435788694,0.5054448584097919,0.3430463019540698,0.36387668278722285
63,overload,1,aggressive_predictive,macro_1,0.5051798374862088,0.15292514150507278,0.6925552814943475,0.3612640672639923,0.5512128112078503,0.18061575441276148,0.3303834897314134,0.20127098607397706,0.2836940322589884
63,overload,1,cgcs_balanced,macro_1,0.5222882412154606,0.1687693412843172,0.4707829923978067,0.34825991057391015,0.5647769121779193,0.11064124033673571,0.5545324087948409,0.41841728733472905,0.39544526353287074
64,overload,1,reactive,macro_1,0.6146652911877619,0.22944789790702294,0.6513322572761293,0.5358422486048027,0.3635294290785346,0.2883326028993121,0.3830849274099241,0.1381383145464975,0.18748207715219495
64,overload,1,predictive,macro_1,0.5973898414817111,0.26550634031759746,0.7011138850171412,0.4401659964064361,0.5089344430739593,0.19785894875826002,0.3387120660304984,0.3073940198298719,0.2891923961851241
64,overload,1,conservative_predictive,macro_1,0.6369889216781868,0.3103046191461099,0.5268055643771754,0.5008908002432821,0.5311991145450414,0.18442213074408903,0.519740128494741,0.3659284566524821,0.3494235235407922
64,overload,1,aggressive_predictive,macro_1,0.6542943813664753,0.263449119840724,0.803941871749403,0.5297112907043314,0.5427871294943677,0.2384851901490023,0.2355754962267056,0.20626493380338712,0.25105545586014555
64,overload,1,cgcs_balanced,macro_1,0.6021120635756322,0.30002532352496575,0.5678401019566733,0.37854146538747074,0.5771492794727564,0.11486842929714977,0.4771636965720715,0.4583005701562439,0.3926019050890055
65,overload,1,reactive,macro_1,0.5428119089895402,0.27388348582489985,0.5566998949162296,0.42708135763819915,0.43875501368517206,0.23664496688719813,0.48438262795750536,0.17544294851107514,0.25487188608686334
65,overload,1,predictive,macro_1,0.5573952250181153,0.25972468540293475,0.6293454208662835,0.3698782431618745,0.5703838372005052,0.18932596418826686,0.4096132819441567,0.3194279912586523,0.33107747976427343
65,overload,1,conservative_predictive,macro_1,0.5218364777011887,0.2836918628289308,0.4768531958941427,0.331138428677652,0.5624440182630014,0.1413853092980382,0.5657005835301969,0.3905644662545954,0.3845159643623833
65,overload,1,aggressive_predictive,macro_1,0.5667801082423062,0.28341172990112656,0.7216461530439473,0.46039924212137123,0.5575543610864556,0.20791291062491973,0.3208656064412217,0.2271142570411201,0.28442633292516
65,overload,1,cgcs_balanced,macro_1,0.5243279830209361,0.33631697708963726,0.568051575685398,0.32779162999888833,0.5557424141707594,0.1262667200413737,0.4823959708780476,0.48115261598159537,0.38826154306817434
66,overload,1,reactive,macro_1,0.6457883894746111,0.20882378800377074,0.6202436245600025,0.5033811616610435,0.38593888421005706,0.28458734455282836,0.4110799436405631,0.13741209346911107,0.2021859563805731
66,overload,1,predictive,macro_1,0.6116402034357417,0.2368131922835578,0.6765856291114222,0.3639265692608401,0.5285781348255879,0.2215243229330843,0.3589363497311115,0.31259930344707726,0.29711394335168584
66,overload,1,conservative_predictive,macro_1,0.6315445562651122,0.29632225266867934,0.5611629622396148,0.4655610622849796,0.5096623099388402,0.14336306860870202,0.4832853756606871,0.3681005759770419,0.3426382659021055
66,overload,1,aggressive_predictive,macro_1,0.6603499324099822,0.28849336746680565,0.8146230421986214,0.5029932539222858,0.5514548047131578,0.2248416384137706,0.22865096292139947,0.2203740278289248,0.2587969768148892
66,overload,1,cgcs_balanced,macro_1,0.6117258784891741,0.24992267625680298,0.5422066051061291,0.37443211996410825,0.5496680975331482,0.13504527406744551,0.4952817963323914,0.4415865126970594,0.37807021430893856
67,overload,1,reactive,macro_1,0.5930437638745403,0.17350635025043099,0.667204021868625,0.4759037881786387,0.39288493817816733,0.3072513199452947,0.3588219306689396,0.1305464649519231,0.18833062094185565
67,overload,1,predictive,macro_1,0.5681909602380523,0.14786833146731537,0.6335765390751275,0.4090413133486572,0.5348329838175486,0.1859712638221884,0.38860371064496985,0.272445653343829,0.3037010669508672
67,overload,1,conservative_predictive,macro_1,0.5879220211516483,0.19274349960592546,0.57828556805634,0.42558659934807486,0.524248773185187,0.16366183227060335,0.4506259568845488,0.339842904992459,0.3313727978315012
67,overload,1,aggressive_predictive,macro_1,0.5529179844466795,0.18832963758626003,0.6580307753314525,0.40621257328945726,0.5362039351526426,0.20471099718059382,0.37021867030648653,0.2046728584972996,0.28188705885258863
67,overload,1,cgcs_balanced,macro_1,0.5844807229509941,0.19398953555702209,0.5005658484165001,0.41384394074253483,0.558214320877921,0.1521466138976717,0.5285325819170532,0.4141275492964508,0.37850669638270545
68,overload,1,reactive,macro_1,0.4838748689437649,0.19651637514293452,0.5239363633919722,0.4019975811166857,0.4381639902958679,0.24625774599168007,0.5055410928794679,0.15338121507668995,0.25210285300685914
68,overload,1,predictive,macro_1,0.5075481421142224,0.24087801890009175,0.5706097585351345,0.3260866170616643,0.5752499952493171,0.16156112718530158,0.46552194429987925,0.32158998320269927,0.35013695792224986
68,overload,1,conservative_predictive,macro_1,0.5214822345768768,0.2479630441350692,0.49051428925928897,0.36601689216337163,0.512885275480268,0.1500936637916138,0.5466801673609714,0.37108368701459993,0.3558521165395854
68,overload,1,aggressive_predictive,macro_1,0.5345911394532966,0.21182244463629815,0.6514861426697571,0.4525313447804439,0.5448097160942722,0.19323426298345653,0.3802872240256876,0.20363158666661563,0.2892372333909251
68,overload,1,cgcs_balanced,macro_1,0.5092258126784978,0.2457605216857037,0.5800716558104485,0.31020885477785753,0.5751699240241912,0.1264484739764843,0.45679242244240703,0.45297441163442487,0.3842877313819507
69,overload,1,reactive,macro_1,0.5792826472286186,0.12577297427630368,0.6784315017853628,0.47128565270827477,0.40374022991627423,0.2847965445914938,0.3404344443560827,0.11476341045505134,0.1897968176212133
69,overload,1,predictive,macro_1,0.5719679375552517,0.15031169845937048,0.6835611462475141,0.42194627053213907,0.5140726306768019,0.20448617327868884,0.3389856085213915,0.27071984035435187,0.28180585158368265
69,overload,1,conservative_predictive,macro_1,0.5152036068945074,0.17881333694021312,0.5731746000427544,0.3700439409291132,0.5227377489041009,0.1547196384336789,0.4536474004982775,0.346075879743252,0.33456259053999354
69,overload,1,aggressive_predictive,macro_1,0.5378203239493352,0.11742074673634015,0.7304088431669139,0.41955019831716955,0.5389424344425349,0.1860688384846331,0.2872042688435371,0.1771872216942852,0.2640063999326868
69,overload,1,cgcs_balanced,macro_1,0.5235214007429806,0.14918243233055967,0.548555070934705,0.3311595934583918,0.5567238125150388,0.13182212106712476,0.47382229391487896,0.41498193262401756,0.37125110850254944
70,overload,1,reactive,macro_1,0.4546117159165389,0.20683201201284449,0.5558814855283233,0.3861446819033546,0.4513496118272627,0.22770131499123614,0.4751433162736034,0.16016226782382464,0.2562369516720747
70,overload,1,predictive,macro_1,0.5261533133283118,0.27687052539870355,0.6995562261152538,0.34393576815967636,0.5379877335409826,0.16629551693264677,0.34197435269455173,0.33061753025761104,0.3123069625546288
70,overload,1,conservative_predictive,macro_1,0.48419753455000064,0.24728239218870116,0.5469598873830064,0.30720222864970353,0.5576023632616341,0.15948819870026038,0.4901324714452988,0.3826083915361047,0.3621915987263717
70,overload,1,aggressive_predictive,macro_1,0.511271623530878,0.25247317555192467,0.7564391321070318,0.34776160494412034,0.5848862313670645,0.18151169133726813,0.28143184422575684,0.23881329045434957,0.2947797223971392
70,overload,1,cgcs_balanced,macro_1,0.498227525888231,0.2945486376829495,0.4742153365598735,0.3022064856658559,0.5787099372153551,0.116266170172749,0.5699669590925689,0.47165072605586117,0.4144130936580884
71,overload,1,reactive,macro_1,0.6269712153387311,0.3618250609651535,0.6417501515658404,0.4844058673677469,0.45606887104609933,0.295379213864956,0.41252360757893264,0.1947575978642543,0.23958172127044902
71,overload,1,predictive,macro_1,0.6172041505965541,0.40921709447269694,0.6600719648943555,0.4167327155177982,0.5878195844259404,0.18841362337360354,0.40131059927654905,0.3623794399618843,0.34567431405406096
71,overload,1,conservative_predictive,macro_1,0.6441996271885589,0.3396657499880249,0.5917721063238884,0.41484062518644793,0.5521676594192583,0.16264231398759488,0.4591777561743153,0.39341488745851916,0.3556820742575365
71,overload,1,aggressive_predictive,macro_1,0.6484771603864377,0.35058620182200245,0.7813910737621325,0.446539503762211,0.5895815241827695,0.2050690298602795,0.2711968565111679,0.2533972698852587,0.29301394389438706
71,overload,1,cgcs_balanced,macro_1,0.5924634000046715,0.3383241957716001,0.5406152158031718,0.41116740299951254,0.5645231969255056,0.11165369629163079,0.5101334135625681,0.4651799879201576,0.39655435562831426
72,overload,1,reactive,macro_2,0.50664251837131,0.2851519925298631,0.5847764190147119,0.4001321081579791,0.42850675542822014,0.25828184133924253,0.4579963798647676,0.18477677575385626,0.24342636543367704
72,overload,1,predictive,macro_2,0.5259516124352842,0.33164121456645146,0.5927622340638219,0.3837094256720807,0.5749110134488842,0.1687489712996287,0.45698394812114584,0.3418325399638419,0.3513163392669246
72,overload,1,conservative_predictive,macro_2,0.4817527234117196,0.314075496295286,0.47549834310094646,0.3226027320857867,0.5668203542289095,0.1465693997902163,0.5716129813433464,0.40290587728619276,0.38903974392057405
72,overload,1,aggressive_predictive,macro_2,0.5462850940742066,0.31335988631423173,0.767708231160598,0.4711119149458434,0.5415324210921895,0.2046076711743817,0.2792957517865367,0.23545357722081245,0.2725197231260418
72,overload,1,cgcs_balanced,macro_2,0.5007835265674787,0.38922535686633486,0.5481277733433808,0.38253295319798303,0.6166283023275498,0.13415587076479005,0.5102560301865694,0.48872228426362063,0.41705768930682136
73,overload,1,reactive,macro_2,0.5086202870889144,0.20859067767111616,0.5458418334048549,0.3851020625045418,0.41790117314876485,0.24329263071013116,0.4854467682458125,0.16098632468398227,0.242650264734143
73,overload,1,predictive,macro_2,0.47471712875471644,0.2241023978885177,0.5491441183096856,0.3509041305973005,0.5686375955968499,0.15439973955774003,0.4844712413735921,0.3107550131415211,0.350462689581108
73,overload,1,conservative_predictive,macro_2,0.4667745671821505,0.22841970325381594,0.446994260586899,0.35048301684706484,0.556602639385271,0.12603266290118176,0.5872686949011733,0.3673502927694226,0.38457327377567424
73,overload,1,aggressive_predictive,macro_2,0.5185380669776763,0.2621053852487416,0.7469168241773482,0.44153494486026834,0.5597157211309882,0.1886218052435818,0.2923989836099631,0.2234298958650059,0.2826019867933531
73,overload,1,cgcs_balanced,macro_2,0.5152240412437851,0.20213595762117917,0.4740546981947306,0.36905544491313164,0.589248379303427,0.1304778884373239,0.5562656954484462,0.4259364961847864,0.4027779746981797
74,overload,1,reactive,macro_2,0.4888019287591093,0.48109313861301767,0.5539666394101574,0.4049446264992122,0.4987650408080985,0.2857601779553973,0.5181973313817952,0.25239367321471373,0.2915447542995941
74,overload,1,predictive,macro_2,0.4743006305263254,0.5085693592841731,0.5647983048407561,0.4053594463851693,0.6590279949115048,0.1472932686900007,0.5114870990518698,0.39942738647242676,0.41114342916267954
74,overload,1,conservative_predictive,macro_2,0.46759800307298627,0.4858669532899414,0.44765475294635526,0.36661534381768895,0.6172717514783614,0.15140380295404304,0.625225290047136,0.4542303648879418,0.4292582432557432
74,overload,1,aggressive_predictive,macro_2,0.43851113841104333,0.4420272170465501,0.6968625674484464,0.35814860120874814,0.6385619335571848,0.18339215402450937,0.36944151510853607,0.30307980572454296,0.34654096422793507
74,overload,1,cgcs_balanced,macro_2,0.4970241295123424,0.46199918438252435,0.4629540269434499,0.38102219770087853,0.6484454924549099,0.10030826429130367,0.6063458507139288,0.5144952749937078,0.46080576491600655
75,overload,1,reactive,macro_2,0.5174878554709669,0.44892568045970277,0.589370406995461,0.4464439373330955,0.44927698877242095,0.25547235374629695,0.47796844507349445,0.23283520069427682,0.26644821815170033
75,overload,1,predictive,macro_2,0.5344230992768214,0.45698027326879737,0.639273035956414,0.4140514747029977,0.5875200226059972,0.17462242619093155,0.42927400503390556,0.3796328007034796,0.3577071405136393
75,overload,1,conservative_predictive,macro_2,0.5239306380411426,0.44565889551212257,0.5383262162449117,0.35569743404720283,0.6058370632300094,0.15771673104491712,0.5285226180819067,0.4423411266198023,0.401694309291158
75,overload,1,aggressive_predictive,macro_2,0.5528978069630853,0.44142760053394253,0.751411393864813,0.5036005885760326,0.6127754737540639,0.20450510411208053,0.3148027462152784,0.27377954247167335,0.315145707790952
75,overload,1,cgcs_balanced,macro_2,0.4888085470199072,0.43779668071827005,0.4827608564341621,0.2770091029617746,0.6516640069668105,0.09427529839555998,0.5829086456735784,0.5268270176590396,0.4612609359879804
76,overload,1,reactive,macro_2,0.40902721632758415,0.225556961978424,0.5503729622209094,0.371092588983238,0.48063102847513334,0.24231670149119175,0.48346058207585424,0.1697264188958008,0.26820837909455936
76,overload,1,predictive,macro_2,0.4684363123356907,0.25599315548950163,0.590563272059536,0.349672646042533,0.5698338384759792,0.15431797328945968,0.4478357012638893,0.322163075212819,0.34611628076257817
76,overload,1,conservative_predictive,macro_2,0.4704387191680152,0.2847077222994687,0.4988795425443712,0.35956470219436576,0.5464759680439951,0.14064400330350915,0.543826615800549,0.38523476236594095,0.3730490380766331
76,overload,1,aggressive_predictive,macro_2,0.46424041866203836,0.3132923570519585,0.6946178360247527,0.42416045622024956,0.5913127097328154,0.19385227126606838,0.3523760175330411,0.2448202337241356,0.3102640303711742
76,overload,1,cgcs_balanced,macro_2,0.4462659834479066,0.28482730144147206,0.48219781962927544,0.2796561740520125,0.5969397726658393,0.11374242561497293,0.5605262755869453,0.4727583206941127,0.42020071416011817
77,overload,1,reactive,macro_2,0.42968516674103324,0.21807670793839837,0.5432131198404732,0.317315138746866,0.4182595464618554,0.26002490180710575,0.4894983863502866,0.17786382002906623,0.24396336497053578
77,overload,1,predictive,macro_2,0.4189036037701547,0.29086608622079846,0.5381015628685574,0.2898005215636468,0.5839631047892514,0.14812702397269056,0.5055283500645624,0.3463430258645501,0.3695817107284909
77,overload,1,conservative_predictive,macro_2,0.4209737976220075,0.2531491233114174,0.5077165963950331,0.3494580854896009,0.5697646389325284,0.14709612889163695,0.5302557721016795,0.37621057606107594,0.37590881816980604
77,overload,1,aggressive_predictive,macro_2,0.4578514424332419,0.26489934842540785,0.6818056422063512,0.39497702846467064,0.5969317659018897,0.1860282996340654,0.35792926005745995,0.23371936625595863,0.31263252370370787
77,overload,1,cgcs_balanced,macro_2,0.45826099524375735,0.32377108505033586,0.4204853653411977,0.3171415266050008,0.6185490022288971,0.1145570819467874,0.6280802974163526,0.47889157444661745,0.44310941031914974
78,overload,1,reactive,macro_2,0.5101612691907028,0.3363392426964424,0.591185246265295,0.4145151277488704,0.4598943680936226,0.2936053551665559,0.45926564013917137,0.19981570939398074,0.25185137293677545
78,overload,1,predictive,macro_2,0.4885901741623254,0.3592028399296353,0.6148325939252309,0.35295976128966505,0.5408065206215324,0.15476987265913178,0.4390478320642144,0.35762904171743937,0.34104045889503554
78,overload,1,conservative_predictive,macro_2,0.5382430647197275,0.36246999488055703,0.5757588156885584,0.3636427823229635,0.588145537147062,0.15177406957670805,0.4786116835435252,0.4116359417436023,0.3794227340928395
78,overload,1,aggressive_predictive,macro_2,0.5372742411456304,0.2814723116968057,0.6868071835209542,0.3797727509289389,0.5652452840089454,0.18907328128744258,0.3554136632335667,0.24256075890809425,0.30142465127240475
78,overload,1,cgcs_balanced,macro_2,0.5682503815576825,0.396616280265131,0.5131117321716859,0.3281451208878272,0.6034419567533412,0.1309347018771983,0.5463807098680837,0.5021866739152304,0.4228782134257974
