window_id,macro_route,policy,gate,action,stability,constraint_score,policy_cost,risk,pressure,future_decompression,decompression_event,switch,switch_rate,trial,best_policy_cost,regret
7,macro_0,predictive,watch,monitor,0.559709184795085,0.6743305851977681,0.030615444329002012,0.4126844825496745,0.24264099883763754,0,0,1,0.625,6,0.030615444329002012,0.0
8,macro_3,predictive,watch,monitor,0.5677662075089923,0.6664629824832363,0.04934052043883089,0.36189825610378007,0.34835191345764294,0,0,0,0.5555555555555556,6,0.04934052043883089,0.0
9,macro_3,predictive,watch,monitor,0.5730303319027756,0.6986447649763521,0.021809986888465915,0.4928661364054169,0.2185954322964931,0,0,0,0.5,6,0.021809986888465915,0.0
10,macro_3,predictive,watch,monitor,0.5814438232896691,0.7557414268316078,-0.016471667054116124,0.3384337051989333,0.039807399663923056,0,0,0,0.45454545454545453,6,-0.016471667054116124,0.0
11,macro_1,predictive,watch,monitor,0.5908538027156741,0.7339487239584731,0.0057562691118115406,0.2913555715943934,0.16506204963256882,0,0,0,0.4166666666666667,6,-0.16224373088818844,0.16799999999999998
12,macro_4,predictive,accepted,retain_compressed,0.6780168458573446,0.784769336765322,-0.17270654343291897,0.2009518872921326,0.15349255162142192,0,0,1,0.46153846153846156,6,-0.17270654343291897,0.0
13,macro_0,predictive,watch,monitor,0.621818222444041,0.7181996058435115,0.007554310237916778,0.41213933331461444,0.2204988848556454,0,0,1,0.5,6,0.007554310237916778,0.0
14,macro_3,predictive,watch,monitor,0.6227444450812134,0.675641570547397,0.01757858552032318,0.33192833515842485,0.272009595223436,0,0,0,0.4666666666666667,6,0.01757858552032318,0.0
15,macro_2,predictive,watch,monitor,0.6336032858194452,0.7308850609935106,0.005736781282453696,0.39434545366212653,0.22908883514143635,0,0,0,0.4,6,0.005736781282453696,0.0
16,macro_0,predictive,watch,monitor,0.6398374691907921,0.7272906852060392,-0.005138603142146508,0.36654539549003673,0.18406318807545563,0,0,0,0.4,6,-0.005138603142146508,0.0
17,macro_0,predictive,watch,monitor,0.6340526301622283,0.7633135150218663,-0.03126668115188236,0.4412348348217563,0.04474553948393085,0,0,0,0.4,6,-0.03126668115188236,0.0
18,macro_1,predictive,accepted,retain_compressed,0.6934963925481599,0.7596418076928845,-0.15966392892333914,0.3292726051068811,0.24192494420554397,0,0,1,0.4,6,-0.15966392892333914,0.0
19,macro_0,predictive,accepted,retain_compressed,0.7085287260832527,0.7576131203652422,-0.15417211259183575,0.3413579715639717,0.2919325261657002,0,0,0,0.3333333333333333,6,-0.15417211259183575,0.0
20,macro_2,predictive,watch,monitor,0.6471930649700097,0.6688959219433692,0.04641823668251832,0.38474696219707494,0.45288078086760625,0,0,1,0.4,6,0.04641823668251832,0.0
21,macro_1,predictive,accepted,retain_compressed,0.7142213743959789,0.7111695514644536,-0.12189166735429038,0.41481543732745113,0.46187372482251626,0,0,1,0.4,6,-0.12189166735429038,0.0
22,macro_3,predictive,reroute,predictive_reroute,0.7716512992616993,0.7315130635217185,0.20178062885541906,0.6364540028638604,0.41638009316964414,0,0,1,0.4,6,0.03778062885541905,0.164
23,macro_1,predictive,reroute,predictive_reroute,0.7686517797545316,0.7380292783873234,0.2002887076557467,0.5581818476938109,0.4044212079105307,0,0,0,0.4,6,0.036288707655746655,0.16400000000000003
24,macro_0,predictive,watch,monitor,0.6334171117321677,0.6567952081243049,0.049530202194452255,0.4724465981540313,0.44777667857051284,0,0,1,0.4666666666666667,6,0.049530202194452255,0.0
25,macro_3,predictive,reroute,predictive_reroute,0.75885557118399,0.680202536981094,0.2511345544501487,0.6667800724727221,0.6439561290267288,0,0,1,0.5333333333333333,6,0.08713455445014875,0.16399999999999995
26,macro_3,predictive,watch,monitor,0.6431654308992104,0.6280188370800776,0.06436012266376201,0.4960696452601902,0.5365487596676255,0,0,1,0.6,6,0.06436012266376201,0.0
27,macro_0,predictive,reroute,predictive_reroute,0.7545229773665526,0.6852686409766934,0.22805480034414644,0.6323209298920358,0.5220584677705612,0,0,1,0.6,6,0.06405480034414648,0.16399999999999995
28,macro_2,predictive,watch,monitor,0.6382226070274591,0.6534039298566129,0.06104179284306868,0.4141002776415206,0.5125428747565322,0,0,1,0.6,6,0.06104179284306868,0.0
29,macro_1,predictive,watch,monitor,0.5870838510090519,0.5885647654040844,0.18620653140393775,0.43713604783584453,0.5616584335332666,1,0,0,0.6,6,0.18620653140393775,0.0
30,macro_4,predictive,reroute,predictive_reroute,0.6951207816351062,0.649486171843146,0.35552397434021465,0.6842396554629416,0.5703010441537323,1,0,1,0.6666666666666666,6,0.2095239743402146,0.14600000000000005
31,macro_2,predictive,watch,monitor,0.5611417521461574,0.5900394874736442,0.2000993176239191,0.4912920629221126,0.5922092163388316,1,0,1,0.7333333333333333,6,0.2000993176239191,0.0
32,macro_0,predictive,reroute,predictive_reroute,0.6788919311966399,0.6166562021385673,0.3845243336278188,0.6920640020495185,0.6909595649340537,1,0,1,0.8,6,0.23852433362781877,0.14600000000000002
33,macro_4,predictive,reroute,predictive_reroute,0.6746842807953246,0.6435877449884032,0.37330434718401173,0.6056595252249759,0.6285481571130455,1,0,0,0.7333333333333333,6,0.21230434718401173,0.161
34,macro_0,predictive,fallback,protective_fallback,0.41999227671022804,0.28593643820847614,1.1338001008115979,0.9617564485046852,0.7989889191233314,1,1,1,0.8,6,1.130800100811598,0.0029999999999998916
35,macro_3,predictive,reroute,predictive_reroute,0.6332613285164443,0.54391424582264,0.4207495041506669,0.689615559111633,0.803639513528001,1,0,1,0.8,6,0.2747495041506669,0.14600000000000002
36,macro_0,predictive,fallback,protective_fallback,0.3886850508332788,0.2646915894199205,1.1603320027883042,0.7664139248455977,0.8846875901914388,1,1,1,0.8,6,0.4533320027883041,0.7070000000000001
37,macro_0,predictive,fallback,protective_fallback,0.36973011389706273,0.2991438602521547,1.1418055077700269,0.8325069719237915,0.763622709695728,1,0,0,0.7333333333333333,6,0.2768055077700268,0.865
38,macro_0,predictive,reroute,predictive_reroute,0.5907433414231316,0.565301831677013,0.3962306820467444,0.5875537366205994,0.6172684223684193,1,1,1,0.8,6,0.2352306820467444,0.16099999999999998
39,macro_3,predictive,fallback,protective_fallback,0.3385299133408092,0.27537074172410747,1.1350034765476413,0.7510006352552863,0.6828122527494191,1,1,1,0.8,6,0.42800347654764104,0.7070000000000003
40,macro_0,predictive,reroute,predictive_reroute,0.5415068403535099,0.4841919392973235,0.4425927698214066,0.6743862902542467,0.7752241096372978,1,1,1,0.8,6,0.4425927698214066,0.0
41,macro_0,predictive,fallback,protective_fallback,0.29459183762303387,0.22764307951439414,1.1666172346054555,0.8451304592212672,0.7749739294618283,1,1,1,0.8,6,1.1636172346054556,0.0029999999999998916
42,macro_0,predictive,reroute,predictive_reroute,0.5140777362896779,0.529332004869413,0.4278393724522491,0.6550966822717595,0.6603134666957627,1,1,1,0.8,6,0.4278393724522491,0.0
43,macro_3,predictive,reroute,predictive_reroute,0.491125456062301,0.5095966107434984,0.41898491504979485,0.5724818435608321,0.5816127593424257,1,1,0,0.7333333333333333,6,0.25798491504979487,0.16099999999999998
44,macro_2,predictive,reroute,predictive_reroute,0.4726035407803311,0.5005019988423494,0.43775985111508486,0.6483062733133411,0.647704566745921,1,1,0,0.7333333333333333,6,0.43775985111508486,0.0
45,macro_0,predictive,reroute,predictive_reroute,0.4449096882232044,0.4898678844468769,0.43851254685610697,0.6261960488603446,0.6099272666153415,1,1,0,0.6666666666666666,6,0.43851254685610697,0.0
46,macro_4,predictive,fallback,protective_fallback,0.2033735393460304,0.215196539799666,1.163910238947188,0.7647927905128239,0.6246115037549846,1,1,1,0.6666666666666666,6,0.4569102389471878,0.7070000000000003
47,macro_3,predictive,reroute,predictive_reroute,0.4215285044921323,0.47267105990846814,0.4507669294820337,0.6100238990867071,0.6361274041483672,1,1,1,0.6666666666666666,6,0.28976692948203375,0.16099999999999992
48,macro_0,predictive,fallback,protective_fallback,0.22550836995157336,0.24515549878149012,1.0611386833635412,0.8834450605229343,0.6439559717450664,0,1,1,0.7333333333333333,6,1.0551386833635412,0.006000000000000005
49,macro_0,predictive,reroute,predictive_reroute,0.45574545320799803,0.545261707751555,0.31708673640906065,0.7614836603184288,0.5190518618573003,0,0,1,0.7333333333333333,6,0.15308673640906068,0.16399999999999998
50,macro_0,predictive,watch,monitor,0.32880001782639295,0.4755096408043148,0.14949033234028625,0.4078771338110719,0.4906516884410207,0,0,1,0.7333333333333333,6,0.14949033234028625,0.0
51,macro_0,predictive,reroute,predictive_reroute,0.4456113550225725,0.5551857570938761,0.2771708605021263,0.5628610651507948,0.30427133504449017,0,0,1,0.7333333333333333,6,0.11317086050212628,0.16400000000000003
52,macro_3,predictive,watch,monitor,0.32642474137836835,0.48394245969216,0.14005241332916263,0.4954768979489936,0.4398991787133656,0,0,1,0.8,6,0.14005241332916263,0.0
53,macro_3,predictive,watch,monitor,0.3402367339503423,0.5216549301908172,0.12883967772905308,0.4790500780555768,0.4045534895707789,0,0,0,0.7333333333333333,6,0.12883967772905308,0.0
54,macro_3,predictive,watch,monitor,0.3384191994496261,0.5490914877365083,0.10502894918039686,0.3652598935900073,0.28277354507642344,0,0,0,0.6666666666666666,6,0.10502894918039686,0.0
55,macro_0,predictive,reroute,predictive_reroute,0.4794917762725433,0.609804122366305,0.2790455796557554,0.5843816224913315,0.3644655626875919,0,0,1,0.6666666666666666,6,0.11504557965575538,0.164
56,macro_4,predictive,watch,monitor,0.37591270120500136,0.5538266962069017,0.12469445230225591,0.3336900125881207,0.4373413133187815,0,0,1,0.6666666666666666,6,0.12469445230225591,0.0
57,macro_0,predictive,reroute,predictive_reroute,0.5068123911361506,0.5606729934254415,0.3040339183993207,0.7248121798372195,0.5303881787008293,0,0,1,0.6666666666666666,6,0.14003391839932067,0.16400000000000003
58,macro_0,predictive,watch,monitor,0.42013884239306937,0.5772155599682708,0.11261711528652882,0.35252844506719383,0.44329384002224814,0,0,1,0.7333333333333333,6,0.11261711528652882,0.0
59,macro_3,predictive,reroute,predictive_reroute,0.5607276255180345,0.6367256872529523,0.26183767362689747,0.549761858643551,0.4002798064115393,0,0,1,0.8,6,0.09783767362689752,0.16399999999999995
60,macro_0,predictive,reroute,predictive_reroute,0.5645321246376225,0.5999664089795019,0.26137506860846166,0.5176247122927852,0.4036735299987422,0,0,0,0.8,6,0.0973750686084617,0.16399999999999995
61,macro_3,predictive,watch,monitor,0.4477742076753843,0.5940667969220659,0.0841080395945025,0.45514413017443395,0.3422015094855888,0,0,1,0.8,6,0.0841080395945025,0.0
62,macro_0,predictive,watch,monitor,0.4754231093584002,0.634054311762196,0.07867294863601201,0.2774296333061987,0.3564994072176604,0,0,0,0.7333333333333333,6,0.07867294863601201,0.0
63,macro_4,predictive,watch,monitor,0.4970219011851999,0.631986089562421,0.058228485757998494,0.38881017972562903,0.28667528056779223,0,0,0,0.6666666666666666,6,0.058228485757998494,0.0
64,macro_4,predictive,watch,monitor,0.5161319453292504,0.6536872911525479,0.04474197699644711,0.4105815815253855,0.24790780297611117,0,0,0,0.6,6,0.04474197699644711,0.0
65,macro_2,predictive,reroute,predictive_reroute,0.6489390089690874,0.6948195159679745,0.2210716167961893,0.5459379745177557,0.32876659743457776,0,0,1,0.6,6,0.057071616796189356,0.16399999999999995
66,macro_4,predictive,watch,monitor,0.5440554931611472,0.6244321081458784,0.0778928283758859,0.34539550928170343,0.45554738162115027,0,0,1,0.6,6,0.0778928283758859,0.0
67,macro_2,predictive,watch,monitor,0.5482410371970226,0.6316769852907202,0.07095851908359346,0.4825591863178935,0.4271541512135011,0,0,0,0.5333333333333333,6,0.07095851908359346,0.0
68,macro_1,predictive,reroute,predictive_reroute,0.6753596967171858,0.667807581399554,0.25316651033709114,0.5045644477658343,0.5288720967612343,0,0,1,0.6,6,0.08916651033709114,0.164
69,macro_0,predictive,reroute,predictive_reroute,0.6833595517577209,0.6150899052187764,0.27939105385491164,0.5966741407023359,0.6719945969111394,0,0,0,0.6,6,0.11539105385491163,0.164
70,macro_3,predictive,reroute,predictive_reroute,0.6746901041824541,0.6248219279241805,0.26297770681307664,0.6162779680040805,0.5769236903390645,0,0,0,0.5333333333333333,6,0.09897770681307669,0.16399999999999995
71,macro_0,predictive,reroute,predictive_reroute,0.6791814495658424,0.6548874055712922,0.2583007585892873,0.5932448678697921,0.5602759672952002,0,0,0,0.4666666666666667,6,0.09430075858928735,0.16399999999999995
72,macro_3,predictive,watch,monitor,0.5791990452822967,0.6142254609141656,0.08869494924921639,0.4595713393036322,0.5622733141695271,0,0,1,0.4666666666666667,6,0.08869494924921639,0.0
73,macro_2,predictive,reroute,predictive_reroute,0.7158340662520677,0.6557777035768932,0.27203975170413475,0.5395166054154494,0.6839498578987749,0,0,1,0.4666666666666667,6,-0.05996024829586527,0.332
74,macro_0,predictive,reroute,predictive_reroute,0.7264881620568409,0.6616429158377192,0.2820792303747267,0.6237274532104098,0.7501283949588949,0,0,0,0.4,6,-0.049920769625273254,0.33199999999999996
75,macro_0,predictive,reroute,predictive_reroute,0.7383187036444159,0.6917361516655884,0.23796901197279277,0.5094783224817084,0.5473231153305876,0,0,0,0.4,6,0.07396901197279274,0.16400000000000003
76,macro_2,predictive,reroute,predictive_reroute,0.7508677668860451,0.7062918363684194,0.23144725867881374,0.6187602766348204,0.5335379437231363,0,0,0,0.3333333333333333,6,0.06744725867881377,0.16399999999999998
77,macro_0,predictive,accepted,retain_compressed,0.7054374464206217,0.6972847617156084,-0.10179682634649989,0.45573183409651935,0.5491720378984329,0,0,1,0.4,6,-0.10179682634649989,0.0
78,macro_3,predictive,reroute,predictive_reroute,0.7725247935788274,0.6929543000983445,0.24125216736602176,0.5746392150830357,0.6150480271983498,0,0,1,0.4666666666666667,6,0.07725216736602172,0.16400000000000003
79,macro_3,predictive,reroute,predictive_reroute,0.7791529556153716,0.7005510146821078,0.2332036050490153,0.6003054359304494,0.5847474586681338,0,0,0,0.4666666666666667,6,0.0692036050490153,0.164
80,macro_4,predictive,reroute,predictive_reroute,0.7702278028685816,0.6834232852817624,0.22543501608051542,0.6507253898441147,0.5325167847054497,0,0,0,0.4,6,0.061435016080515464,0.16399999999999995
81,macro_4,predictive,reroute,predictive_reroute,0.7728193714297136,0.712232307989136,0.20844213966943717,0.512651587017259,0.45143975549175624,0,0,0,0.3333333333333333,6,0.044442139669437164,0.164
82,macro_2,predictive,reroute,predictive_reroute,0.7768599913603562,0.7047555331600175,0.20883221063479906,0.5087132627061146,0.45945104021452965,0,0,0,0.3333333333333333,6,0.04483221063479906,0.164
83,macro_3,predictive,watch,monitor,0.6530489830497231,0.6637960451718047,0.043334061622139375,0.4897555754937876,0.4462437826852816,0,0,1,0.3333333333333333,6,0.043334061622139375,0.0
84,macro_3,predictive,watch,monitor,0.65812680988364,0.725533535385681,0.010976472485151295,0.33562813489753457,0.29207257725121655,0,0,0,0.3333333333333333,6,0.010976472485151295,0.0
85,macro_0,predictive,watch,monitor,0.6529814830320394,0.7123826192190715,0.015619739970918228,0.37471422022603523,0.3075709244026501,0,0,0,0.3333333333333333,6,0.015619739970918228,0.0
86,macro_0,predictive,watch,monitor,0.6352479240048058,0.7168601271698908,0.002032223215660267,0.39223933746024914,0.2130330020855101,0,0,0,0.3333333333333333,6,0.002032223215660267,0.0
87,macro_4,predictive,watch,monitor,0.6127409337437759,0.6539821162740854,0.02244726358680524,0.33285024109742073,0.28134771854969004,0,0,0,0.26666666666666666,6,0.02244726358680524,0.0
88,macro_3,predictive,reroute,predictive_reroute,0.7254072038000605,0.7488216051162189,0.18283347092692065,0.5587550714413865,0.2522781603346939,0,0,1,0.26666666666666666,6,0.018833470926920642,0.164
89,macro_1,predictive,watch,monitor,0.591665609615818,0.687323049347983,0.027513245977758866,0.2788491181386343,0.2750646443125214,0,0,1,0.3333333333333333,6,0.027513245977758866,0.0
90,macro_0,predictive,reroute,predictive_reroute,0.691889897115031,0.6616598488329208,0.22670566244757348,0.543222462393025,0.42136315791041395,0,0,1,0.4,6,0.06270566244757347,0.164
91,macro_0,predictive,reroute,predictive_reroute,0.6808396552429203,0.6989929663889694,0.21126731328162454,0.5131274661080734,0.32759604927250324,0,0,0,0.4,6,0.047267313281624534,0.164
92,macro_3,predictive,reroute,predictive_reroute,0.6776975359438078,0.7012406802455929,0.20329762571665944,0.5940313878713732,0.2830344324990088,0,0,0,0.3333333333333333,6,0.03929762571665943,0.164
93,macro_0,predictive,watch,monitor,0.5569727486083788,0.6681132449204155,0.03802886598396324,0.4601810396090886,0.2756034528323843,0,0,1,0.3333333333333333,6,0.03802886598396324,0.0
94,macro_2,predictive,reroute,predictive_reroute,0.6603612516968299,0.60636073589435,0.25332399958388857,0.6182296697482212,0.5071618754646879,0,0,1,0.4,6,0.08932399958388862,0.16399999999999995
95,macro_1,predictive,watch,monitor,0.5261477982079,0.5673719129718415,0.09064551298652809,0.4941728351533769,0.4924492622444905,0,0,1,0.4666666666666667,6,0.09064551298652809,0.0
96,macro_1,predictive,reroute,predictive_reroute,0.6399339515923488,0.6459247510260875,0.2623690573051419,0.5576538247491784,0.5217462139142326,0,0,1,0.5333333333333333,6,0.09836905730514192,0.16399999999999995
97,macro_1,predictive,reroute,predictive_reroute,0.6203805321947593,0.6371443925737337,0.23761573702707126,0.5452117008184867,0.36864948342749526,0,0,0,0.5333333333333333,6,0.07361573702707125,0.164
98,macro_0,predictive,watch,monitor,0.48697118853322036,0.5796171733111278,0.08311511176308395,0.47450035458719086,0.3960323416152503,0,0,1,0.5333333333333333,6,0.08311511176308395,0.0
99,macro_2,predictive,reroute,predictive_reroute,0.6108319035213183,0.5972364358477291,0.2752182001005891,0.5357003894987528,0.5423388557849232,0,0,1,0.6,6,0.11121820010058914,0.16399999999999998
100,macro_2,predictive,reroute,predictive_reroute,0.6012697491050302,0.6363805130152287,0.251944259034539,0.5607864957645113,0.41162591883024024,0,0,0,0.6,6,0.08794425903453901,0.16399999999999998
101,macro_0,predictive,reroute,predictive_reroute,0.599556955134706,0.6306644961753857,0.2697093510031919,0.582448951180939,0.49788218771801823,0,0,0,0.6,6,0.10570935100319187,0.164
102,macro_3,predictive,reroute,predictive_reroute,0.6004554563109127,0.6033929798844393,0.2732155910485934,0.605501686441136,0.5167611397093361,0,0,0,0.6,6,0.10921559104859344,0.16399999999999995
103,macro_3,predictive,reroute,predictive_reroute,0.6003223750157004,0.6464303809617118,0.2514515199320786,0.5916031931517545,0.40774116218394374,0,0,0,0.5333333333333333,6,0.08745151993207861,0.16399999999999998
104,macro_2,predictive,reroute,predictive_reroute,0.6000388342485891,0.6417440897778104,0.2487973257841271,0.5053122826206194,0.3940448802935192,0,0,0,0.4666666666666667,6,0.08479732578412713,0.16399999999999998
105,macro_3,predictive,reroute,predictive_reroute,0.5975374235054908,0.6657218250128805,0.23595058678118472,0.5075830736803608,0.32605906916415983,0,0,0,0.4,6,0.07195058678118471,0.164
106,macro_3,predictive,accepted,retain_compressed,0.568650198340771,0.6645102323429399,-0.08529329095836617,0.49431530442101634,0.42650884271932565,0,0,1,0.4666666666666667,6,-0.08529329095836617,0.0
107,macro_2,predictive,watch,monitor,0.5313916743602902,0.654750949534027,0.06451079521730421,0.45436033568286005,0.36964148762695637,0,0,1,0.5333333333333333,6,0.06451079521730421,0.0
108,macro_0,predictive,watch,monitor,0.5281495758619146,0.6333849826287189,0.06394035539154672,0.4251673566389045,0.3619261407506054,0,0,0,0.4666666666666667,6,0.06394035539154672,0.0
109,macro_1,predictive,watch,monitor,0.5427312364838498,0.6562437869729169,0.04878002398762227,0.35498537825088466,0.30799697466388604,0,0,0,0.4,6,0.04878002398762227,0.0
110,macro_1,predictive,watch,monitor,0.5508379946808265,0.6816427208872056,0.018336985563369212,0.3042358816301486,0.1679419198380858,0,0,0,0.3333333333333333,6,0.018336985563369212,0.0
111,macro_1,predictive,reroute,predictive_reroute,0.6726140204173493,0.7054432404125723,0.19329836820075905,0.5386103759476528,0.22541287162981935,0,0,1,0.3333333333333333,6,0.029298368200759095,0.16399999999999995
112,macro_1,predictive,watch,monitor,0.5613860726684817,0.700420772754242,0.016756718036771617,0.3948701824495557,0.17586269918658065,0,0,1,0.4,6,0.016756718036771617,0.0
113,macro_0,predictive,accepted,retain_compressed,0.6320316961526304,0.7412532595434765,-0.14767256778135643,0.4306156360413934,0.20968470532216338,0,0,1,0.4,6,-0.14767256778135643,0.0
114,macro_0,predictive,watch,monitor,0.5659497794991843,0.6611151581689011,0.014670454910172714,0.39997657031329437,0.17227694379963998,0,0,1,0.4,6,0.014670454910172714,0.0
115,macro_0,predictive,watch,monitor,0.5692254788040693,0.7140944806300679,0.0029876449385402293,0.3549085287515933,0.11877644289880503,0,0,0,0.4,6,0.0029876449385402293,0.0
116,macro_2,predictive,accepted,retain_compressed,0.6546758800166694,0.7894223036732874,-0.1693877340887005,0.2178390273439671,0.1350751495815016,0,0,1,0.4666666666666667,6,-0.1693877340887005,0.0
117,macro_1,predictive,accepted,retain_compressed,0.674510826157233,0.778703539376217,-0.16481222006656748,0.279434051349147,0.1877051389030121,0,0,0,0.4666666666666667,6,-0.16481222006656748,0.0
118,macro_3,predictive,watch,monitor,0.6033162861669582,0.6954888282846368,0.01912363726347241,0.46480766477921687,0.2505926155677994,0,0,1,0.5333333333333333,6,0.01912363726347241,0.0
119,macro_4,predictive,reroute,predictive_reroute,0.7183089203352138,0.7437155976325075,0.18746327926106884,0.5886792422826223,0.264779776808165,0,0,1,0.6,6,0.023463279261068865,0.16399999999999998
120,macro_1,predictive,accepted,retain_compressed,0.6771407026555378,0.7565835931413601,-0.14548168842767156,0.21297160056435854,0.28830261184494893,0,0,1,0.6666666666666666,6,-0.14548168842767156,0.0
121,macro_1,predictive,watch,monitor,0.618799369219428,0.7056787248360309,0.013938076154511841,0.3588894839979974,0.24788943460170124,0,0,1,0.6666666666666666,6,0.013938076154511841,0.0
122,macro_0,predictive,watch,monitor,0.6332627855792757,0.7231539111382934,0.014546288591375356,0.3315721568408648,0.2726256213257903,0,0,0,0.6,6,-0.15345371140862463,0.16799999999999998
123,macro_0,predictive,watch,monitor,0.6475118706246588,0.7649420434459567,-0.027444473934666536,0.1973663880422462,0.0840454362636554,0,0,0,0.6,6,-0.027444473934666536,0.0
124,macro_2,predictive,accepted,retain_compressed,0.7198968562524142,0.8375147264910733,-0.21596905687572424,0.1767598985750586,0.0,0,0,1,0.6666666666666666,6,-0.21596905687572424,0.0
125,macro_4,predictive,accepted,retain_compressed,0.722507254985713,0.8074536651837528,-0.1938114155489823,0.21645114625855513,0.11470380473365807,0,0,0,0.6666666666666666,6,-0.1938114155489823,0.0
126,macro_3,predictive,accepted,retain_compressed,0.7600887206860725,0.8340712508899493,-0.19765522629823787,0.18599040829965569,0.15185694953791928,0,0,0,0.6,6,-0.19765522629823787,0.0
127,macro_1,predictive,watch,monitor,0.7058400576088681,0.7444945813257603,-0.0075575771501499855,0.3957820992562342,0.27097220066255223,0,0,1,0.6,6,-0.0075575771501499855,0.0
128,macro_2,predictive,watch,monitor,0.6890682566296119,0.7201692093662712,0.004500731008999115,0.2533598488737918,0.3061060399894134,0,0,0,0.5333333333333333,6,0.004500731008999115,0.0
129,macro_1,predictive,reroute,predictive_reroute,0.8036011028408971,0.7607682636739656,0.19162087075457465,0.5665254789270202,0.41350600803421905,0,0,1,0.5333333333333333,6,-0.14037912924542528,0.33199999999999996
130,macro_2,predictive,reroute,predictive_reroute,0.8190031237263619,0.755793863913394,0.20476522561174695,0.5686153509914633,0.5023308136482776,0,0,0,0.5333333333333333,6,-0.12723477438825304,0.33199999999999996
131,macro_0,predictive,accepted,retain_compressed,0.7682478279568188,0.7286258993700326,-0.13171635185404199,0.41064856131521277,0.4937899826650181,0,0,1,0.5333333333333333,6,-0.13171635185404199,0.0
132,macro_2,predictive,accepted,retain_compressed,0.772496592523326,0.7513416046672593,-0.13122335188334086,0.3859062957881501,0.5026281293682846,0,0,0,0.5333333333333333,6,-0.13122335188334086,0.0
133,macro_0,predictive,accepted,retain_compressed,0.7817748575764636,0.7405891642743073,-0.14291649672694462,0.37251852641429034,0.4580798027299722,0,0,0,0.4666666666666667,6,-0.14291649672694462,0.0
134,macro_0,predictive,accepted,retain_compressed,0.7855753221136983,0.7786681702381252,-0.16952197604631086,0.4355759982460875,0.330753102938993,0,0,0,0.4,6,-0.16952197604631086,0.0
135,macro_0,predictive,accepted,retain_compressed,0.8017413149609967,0.8206208750071065,-0.18786424403004662,0.4486542089731233,0.26329075229126186,0,0,0,0.3333333333333333,6,-0.18786424403004662,0.0
136,macro_4,predictive,accepted,retain_compressed,0.8094263216317852,0.8128186097761927,-0.17966636138831837,0.45729209690972317,0.3158076755060858,0,0,0,0.26666666666666666,6,-0.17966636138831837,0.0
137,macro_4,predictive,accepted,retain_compressed,0.8120182400827913,0.8103694948113083,-0.1893773761231533,0.4064158574627457,0.2711404795084205,0,0,0,0.26666666666666666,6,-0.1893773761231533,0.0
138,macro_2,predictive,accepted,retain_compressed,0.809031254696801,0.8139867054537445,-0.18634375121016084,0.2698309405645583,0.2818281259943974,0,0,0,0.26666666666666666,6,-0.18634375121016084,0.0
139,macro_0,predictive,watch,monitor,0.7484868159863395,0.7656312334116911,-0.024659285975431794,0.3807719437022523,0.24943379410235023,0,0,1,0.26666666666666666,6,-0.024659285975431794,0.0
140,macro_1,predictive,watch,monitor,0.7531508646669142,0.7527427948328277,-0.01132151173679688,0.4770546925540574,0.3231187383163867,0,0,0,0.26666666666666666,6,-0.01132151173679688,0.0
141,macro_2,predictive,accepted,retain_compressed,0.8171307596851309,0.8108600975832149,-0.19054060480096374,0.4194128909543157,0.2729931155228777,0,0,1,0.3333333333333333,6,-0.19054060480096374,0.0
142,macro_0,predictive,accepted,retain_compressed,0.8192489425611877,0.8088945352551425,-0.18364348396292612,0.4073259620914546,0.31065599402715094,0,0,0,0.26666666666666666,6,-0.18364348396292612,0.0
143,macro_2,predictive,accepted,retain_compressed,0.8231506030084825,0.8255652513003224,-0.20067858983843467,0.2998215057745668,0.23133295532055037,0,0,0,0.26666666666666666,6,-0.20067858983843467,0.0
144,macro_0,predictive,accepted,retain_compressed,0.8166135151064489,0.8091242178364194,-0.18911831273891097,0.3473437326715005,0.27932870896511836,0,0,0,0.2,6,-0.18911831273891097,0.0
145,macro_4,predictive,watch,monitor,0.752123151115394,0.7540543042399696,-0.012903141691521486,0.3970697275186419,0.31366901821548343,0,0,1,0.26666666666666666,6,-0.012903141691521486,0.0
146,macro_0,predictive,watch,monitor,0.7392344246892423,0.7300361900938694,-0.0062895646176063524,0.46071614024291896,0.3274038139458318,0,0,0,0.2,6,-0.0062895646176063524,0.0
147,macro_0,predictive,watch,monitor,0.7159351091159275,0.7288664587154842,-0.010911521014414671,0.4486018298465451,0.26934505860181784,0,0,0,0.2,6,-0.010911521014414671,0.0
148,macro_0,predictive,watch,monitor,0.6915314239668285,0.7424729975300423,-0.02260284503096735,0.43935338781911437,0.17428291079540606,0,0,0,0.2,6,-0.02260284503096735,0.0
149,macro_0,predictive,watch,monitor,0.6654839318600448,0.6934163705637899,0.0012432522653818834,0.3700851474642076,0.25444215911697665,0,0,0,0.2,6,0.0012432522653818834,0.0
150,macro_3,predictive,reroute,predictive_reroute,0.7598254934546753,0.68647510945063,0.2154172086291787,0.6979099549919586,0.4668242833279066,0,0,1,0.26666666666666666,6,0.05141720862917873,0.16399999999999998
151,macro_0,predictive,reroute,predictive_reroute,0.7462210868809646,0.6771245904395355,0.21998025319866077,0.6129935647112613,0.46923289631475074,0,0,0,0.26666666666666666,6,0.05598025319866079,0.16399999999999998
