window_id,dominant_truth_regime,estimated_dominant_regime,mixture_policy,mixture_entropy,reconstruction_residual,residual_roll_mean,residual_roll_std,entropy_roll_mean,entropy_roll_std,residual_z,entropy_z,policy_changed,dominant_regime_changed,policy_switch_rate,dominant_switch_rate,residual_drift_component,entropy_drift_component,drift_score,drift_warning,drift_alarm,unknown_regime_candidate,drift_episode_id
93,uniform_32bit,uniform_32bit,simd,0.8363439812854652,0.04078769828834752,0.038729401007033946,0.019216737181978017,1.106716159048488,0.3165276002812078,0.10710960735489948,-0.8541819944568441,False,False,0.06666666666666667,0.2,0.02677740183872487,0.0,0.05404429406882328,False,False,False,
94,uniform_32bit,uniform_32bit,simd,0.738524787844643,0.03891736575362237,0.03984433139733406,0.018785387236173276,1.104683158015451,0.31827146650638405,-0.049345035197447686,-1.1504593014246978,False,False,0.06666666666666667,0.2,0.0,0.0,0.043333333333333335,False,False,False,
95,uniform_32bit,uniform_32bit,simd,1.184440152949651,0.03894123837720708,0.040268155034787124,0.01868072799494373,1.103749879559806,0.31939641278003844,-0.07103131028447535,0.25263362363678515,False,False,0.06666666666666667,0.2,0.0,0.06315840590919629,0.0591229348106324,False,False,False,
96,zipfian_smallints,zipfian_smallints,hybrid,1.1772376947000216,0.048911577223372714,0.038319862299342096,0.017012869793426286,1.1225954257339492,0.31493530181376095,0.6225707026543233,0.1735031559748176,True,True,0.13333333333333333,0.26666666666666666,0.15564267566358084,0.0433757889937044,0.13976768418052513,False,False,False,
97,zipfian_smallints,zipfian_smallints,hybrid,1.1238408172198255,0.027927127888250768,0.03812344005010763,0.01686173876489014,1.1328375063933318,0.313982811686998,-0.6047010749796905,-0.028653444742769575,False,False,0.13333333333333333,0.26666666666666666,0.0,0.0,0.06666666666666667,False,False,False,
98,zipfian_smallints,zipfian_smallints,hybrid,1.021023284941531,0.030617432212946678,0.039118960488048665,0.01567090465486672,1.0980142814501253,0.28012165947601814,-0.5425039536538703,-0.27484842256668535,False,False,0.13333333333333333,0.26666666666666666,0.0,0.0,0.06666666666666667,False,False,False,
99,zipfian_smallints,zipfian_smallints,hybrid,1.4620177524380842,0.03728843768153703,0.03992357488069975,0.014826354287768177,1.0617934479175628,0.24890426328169246,-0.1777333099077105,1.607944748056126,False,False,0.06666666666666667,0.2,0.0,0.4019861870140315,0.14382988008684122,False,False,False,
100,zipfian_smallints,zipfian_smallints,hybrid,1.0994234779842853,0.03144724603235474,0.04124770402162757,0.013501367037167186,1.0961352786068117,0.2668109269826593,-0.7258862925811428,0.012324080585212414,False,False,0.06666666666666667,0.2,0.0,0.0030810201463031036,0.04410358836990911,False,False,False,
101,zipfian_smallints,zipfian_smallints,hybrid,0.5581179009059969,0.029421281280180657,0.03928215611271228,0.012543364773260996,1.1178515092697578,0.2515086604129091,-0.786142651883141,-2.225504303586706,False,False,0.06666666666666667,0.2,0.0,0.0,0.043333333333333335,False,False,False,
102,zipfian_smallints,zipfian_smallints,hybrid,0.6205188066234815,0.06091025321246278,0.03813290395532925,0.012608658087771122,1.0769437359401137,0.28919705768683457,1.8064846625304363,-1.5782488639031602,False,False,0.06666666666666667,0.13333333333333333,0.45162116563260907,0.0,0.21398179958637698,False,False,False,
103,zipfian_smallints,zipfian_smallints,hybrid,1.0328291831679228,0.030072121653156595,0.03999407713400948,0.013799900683274644,1.073976378137919,0.29391533836190853,-0.7189874035753606,-0.1399967591325003,False,False,0.06666666666666667,0.06666666666666667,0.0,0.0,0.023333333333333334,False,False,False,
104,zipfian_smallints,zipfian_smallints,hybrid,1.4140124865157084,0.029983157414661853,0.039931939400895546,0.013845295217701144,1.0684978190760903,0.2938617847637045,-0.7185676514103196,1.1757727073687896,False,False,0.06666666666666667,0.06666666666666667,0.0,0.2939431768421974,0.09681912754388268,False,False,False,
105,zipfian_smallints,zipfian_smallints,hybrid,2.3342434755458417,0.16240206567434928,0.03912594470599453,0.01406195519019073,1.073861289577834,0.29972096256679964,8.766640949596265,4.205185286237419,False,False,0.06666666666666667,0.06666666666666667,1.0,1.0,0.6733333333333333,True,True,True,0.0
106,zipfian_smallints,zipfian_smallints,simd,1.7534068172650201,0.15273652782266073,0.04726765934255194,0.03481554044637391,1.1584852881261036,0.4422928500298029,3.029361718891019,1.3450851121688807,True,False,0.13333333333333333,0.06666666666666667,0.7573404297227547,0.3362712780422202,0.42367065806632365,True,False,True,
107,zipfian_smallints,zipfian_smallints,guarded_fallback,2.0086889470674083,0.13175420838631277,0.05583831923093884,0.04347277422818548,1.199471183059203,0.46805530741527435,1.7462857790167952,1.728893465065116,True,False,0.2,0.06666666666666667,0.4365714447541988,0.432223366266279,0.33268441946824934,False,False,False,
108,clustered_ranges,clustered_ranges,hybrid,2.540562870951292,0.1296427635839097,0.059474515926761576,0.04748416292976953,1.224311304430326,0.501569338908801,1.477718924585658,2.6242664010529366,True,True,0.26666666666666666,0.13333333333333333,0.3694297311464145,0.6560666002632342,0.3851218758577077,True,False,False,
109,clustered_ranges,clustered_ranges,simd,1.839668875526307,0.12116717228973194,0.06539818694646572,0.05043700303954208,1.3379258970747143,0.5922343064243006,1.1057156626421332,0.8472035006444228,True,False,0.3333333333333333,0.13333333333333333,0.2764289156605333,0.2118008751611057,0.25018845172115645,False,False,False,
110,clustered_ranges,clustered_ranges,guarded_fallback,1.7876937452746735,0.12339727531772637,0.07088150738220636,0.05180486853066019,1.4113355029201586,0.5807636847354951,1.0137226174160923,0.6480402470031928,True,False,0.4,0.13333333333333333,0.25343065435402307,0.1620100617507982,0.2418747771793088,False,False,False,
111,clustered_ranges,clustered_ranges,hybrid,2.213282916004243,0.12811251819010505,0.07651190984490763,0.05266784412582556,1.45155240907516,0.5848023743567095,0.9797364639073715,1.30254345575196,True,False,0.4,0.06666666666666667,0.24493411597684286,0.32563586393799,0.26938261237523464,False,False,False,
112,clustered_ranges,clustered_ranges,simd,2.0457673123611375,0.13576663222150584,0.08179197257602314,0.05366382377634395,1.5206220904954413,0.6106986004356384,1.005792260809479,0.859908997058742,True,False,0.4666666666666667,0.06666666666666667,0.25144806520236973,0.2149772492646855,0.2576568717304526,False,False,False,
113,clustered_ranges,clustered_ranges,guarded_fallback,1.5045125536650543,0.12737195531833106,0.0889812728649068,0.053153306282817905,1.5820838568381956,0.6142950560505016,0.7222632873840809,-0.12627694506544618,True,False,0.5333333333333333,0.06666666666666667,0.1805658218460202,0.0,0.18889299540507476,False,False,False,
114,clustered_ranges,clustered_ranges,hybrid,2.2473637973989997,0.11978135541030262,0.09543157440526576,0.051406813276410016,1.614316474753097,0.5951387616890877,0.4736683521003691,1.0636970104006136,True,False,0.6,0.06666666666666667,0.11841708802509228,0.2659242526001534,0.24384789836007525,False,False,False,
115,clustered_ranges,clustered_ranges,simd,1.555546820460473,0.13163274779739642,0.10093110225385013,0.04910328888160017,1.6666728777504916,0.614996989375643,0.6252462028017947,-0.1806936603415608,True,False,0.6666666666666666,0.06666666666666667,0.15631155070044866,0.0,0.2058579536135128,False,False,False,
116,clustered_ranges,clustered_ranges,guarded_fallback,1.6725156096492588,0.14533015661475082,0.10761013570485291,0.04567064089132114,1.6970811005822375,0.5959269715573012,0.8259139645914613,-0.04122231760640197,True,False,0.7333333333333333,0.06666666666666667,0.20647849114786532,0.0,0.23925806312581283,False,False,False,
117,clustered_ranges,clustered_ranges,hybrid,1.9195535757569822,0.12184103230562682,0.11533739406049093,0.04107045283735453,1.7713742811651216,0.5065555616770703,0.1583532110672875,0.2925232797933462,True,False,0.8,0.06666666666666667,0.039588302766821876,0.07313081994833655,0.2041180260938129,False,False,False,
118,clustered_ranges,clustered_ranges,simd,2.240869722486452,0.13259105282717956,0.11939944600003519,0.038216889504748566,1.8579765991073551,0.39436829024333975,0.3451773980801834,0.970902407422096,True,False,0.8666666666666667,0.06666666666666667,0.08629434952004585,0.242725601855524,0.2785324736052327,False,False,False,
119,clustered_ranges,clustered_ranges,guarded_fallback,2.2028820269913805,0.11239102022322026,0.12623404141163672,0.02920543149944091,1.9385126350619235,0.33228827485469303,-0.4739878852566714,0.7956025269006588,True,False,0.9333333333333333,0.06666666666666667,0.0,0.1989006317251647,0.24639182459795786,False,False,False,
120,low_entropy_repeating,low_entropy_repeating,hybrid,1.532233018170649,0.10930803015605817,0.1317278989322073,0.013136809559234639,1.9911039377603015,0.3046215520062995,-1.7066447502654196,-1.5063639294760052,True,True,1.0,0.13333333333333333,0.0,0.0,0.22,False,False,False,
121,low_entropy_repeating,low_entropy_repeating,simd,2.126467167563267,0.12728635408203598,0.1281882965643212,0.011306998314293883,1.9376365739352888,0.3104209644972464,-0.07976850950587984,0.608304897594468,True,False,1.0,0.13333333333333333,0.0,0.152076224398617,0.25801905609965425,False,False,False,
122,low_entropy_repeating,low_entropy_repeating,guarded_fallback,2.178359435222923,0.1121801407702803,0.1264916183149462,0.009043119082690627,1.9625072639551717,0.3095497391728532,-1.5825818316909683,0.6973101355123701,True,False,1.0,0.13333333333333333,0.0,0.17432753387809252,0.26358188346952316,False,False,False,
123,low_entropy_repeating,low_entropy_repeating,hybrid,1.97153711486658,0.15295495743674525,0.1251866804738774,0.009623158941282363,1.973818629832206,0.3144195083600891,2.8855674365075044,-0.007256276718545518,True,False,1.0,0.06666666666666667,0.7213918591268761,0.0,0.4985567436507505,True,False,False,
124,low_entropy_repeating,low_entropy_repeating,simd,2.0782887752032133,0.12023399788104405,0.12674082673073309,0.011986488232637205,1.9358835794265588,0.27271844862072203,-0.542846927353176,0.5221692774166978,True,False,1.0,0.06666666666666667,0.0,0.13054231935417446,0.24263557983854364,False,False,False,
125,low_entropy_repeating,low_entropy_repeating,guarded_fallback,1.8988657464424419,0.11307873480184527,0.12667861510348724,0.012019857812532819,1.9517915727383524,0.27366310595103716,-1.1314509191623534,-0.19339773959878256,True,False,1.0,0.06666666666666667,0.0,0.0,0.21000000000000002,False,False,False,
126,low_entropy_repeating,low_entropy_repeating,hybrid,1.3368766425349774,0.0950564966444881,0.1259907124024285,0.012506481597289006,1.9592030394828703,0.270387293174596,-2.4734545078762533,-2.3016110976947046,True,False,1.0,0.06666666666666667,0.0,0.0,0.21000000000000002,False,False,False,
127,low_entropy_repeating,low_entropy_repeating,simd,2.0670262889431417,0.1514860599753431,0.1237869776327207,0.01480672165880006,1.9007759545849192,0.3041449059346472,1.8707098782700593,0.5466155459704781,True,False,1.0,0.06666666666666667,0.4676774695675148,0.13665388649261953,0.4312344594501608,True,False,False,
128,low_entropy_repeating,low_entropy_repeating,guarded_fallback,1.8223593620938778,0.16934903233401838,0.12483493948297651,0.01620537778000916,1.9021932196903861,0.3049173522123516,2.74687148355669,-0.2618212992978137,True,False,1.0,0.06666666666666667,0.6867178708891725,0.0,0.484687148355669,True,False,False,
129,low_entropy_repeating,low_entropy_repeating,hybrid,1.9438167628087644,0.13007418008524738,0.12763341128402234,0.019882145817978453,1.9233830069189746,0.285748729527131,0.12276183369785665,0.0715095246515878,True,False,1.0,0.06666666666666667,0.030690458424464162,0.01787738116289695,0.22674552866050993,False,False,False,
130,low_entropy_repeating,low_entropy_repeating,simd,1.7238914104459355,0.12258643408710547,0.1283195995956853,0.019769088185299523,1.9031465379462922,0.271562144374469,-0.2900065579573124,-0.6600887883440965,True,False,1.0,0.06666666666666667,0.0,0.0,0.21000000000000002,False,False,False,
131,low_entropy_repeating,low_entropy_repeating,guarded_fallback,1.874607954279813,0.13626578402874,0.12771651201499926,0.019798759672166134,1.9143695106119898,0.25937582853688834,0.43180844272539004,-0.1532970763049524,True,False,1.0,0.06666666666666667,0.10795211068134751,0.0,0.253180844272539,False,False,False,
132,sequential_ids,sequential_ids,hybrid,1.7405506609373214,0.14431488260876926,0.1271122205092652,0.019356144163522132,1.9278423335873598,0.25103022065878033,0.8887442181371705,-0.7460921295150658,True,True,1.0,0.13333333333333333,0.22218605453429263,0.0,0.3088744218137171,False,False,False,
133,sequential_ids,sequential_ids,simd,1.5312497578567879,0.13784924552059696,0.12861047719614138,0.019784046599725838,1.9159088059327158,0.25566436347001065,0.4669806963355472,-1.5045469824209636,True,False,1.0,0.13333333333333333,0.1167451740838868,0.0,0.26669806963355475,False,False,False,
134,sequential_ids,sequential_ids,guarded_fallback,1.8555321103878488,0.1369120323273677,0.12896102337570253,0.019905824015814717,1.8686008082907384,0.25688964012436993,0.3994312692565257,-0.050872809996112336,True,False,1.0,0.13333333333333333,0.09985781731413143,0.0,0.2599431269256526,False,False,False,
135,sequential_ids,sequential_ids,hybrid,1.923224330233186,0.12822890117742494,0.13059575751597902,0.01944948368707951,1.8454441471838363,0.23968363288626182,-0.1216924960549932,0.32451186502896157,True,False,1.0,0.06666666666666667,0.0,0.08112796625724039,0.23028199156431012,False,False,False,
136,sequential_ids,sequential_ids,hybrid,1.1378942992081151,0.03461205728069216,0.1318571489174035,0.018563639322378162,1.871510234654672,0.22393116704321436,-5.238471008268997,-3.27607783167095,False,False,0.9333333333333333,0.06666666666666667,0.0,0.0,0.19666666666666668,False,False,False,
137,sequential_ids,sequential_ids,hybrid,0.4695646379224383,0.011156487600365469,0.12567886246398055,0.031268045301845813,1.8056053767643285,0.28158605570265216,-3.6626009107852258,-4.744697782577764,False,False,0.8666666666666667,0.06666666666666667,0.0,0.0,0.18333333333333335,False,False,False,
138,sequential_ids,sequential_ids,hybrid,0.9679063557383467,0.028119870725910007,0.11894395225265292,0.04304519453990411,1.6916857236109628,0.4277402292326139,-2.1099702391303214,-1.6921002905876072,False,False,0.8,0.06666666666666667,0.0,0.0,0.17000000000000004,False,False,False,
139,sequential_ids,sequential_ids,hybrid,0.7806144874243444,0.05158990054860947,0.11062161313859724,0.047804503828687984,1.6247770063357472,0.45824603320820145,-1.23485668979385,-1.8421600098951698,False,False,0.7333333333333333,0.06666666666666667,0.0,0.0,0.15666666666666668,False,False,False,
140,sequential_ids,sequential_ids,hybrid,0.9703781253487734,0.028893826454745128,0.10604533998310159,0.050051401592522186,1.5382653871504892,0.4880372868759585,-1.5414455845815418,-1.1636144940344235,False,False,0.6666666666666666,0.06666666666666667,0.0,0.0,0.14333333333333334,False,False,False,
141,sequential_ids,sequential_ids,hybrid,0.9550076245124757,0.0442875667546309,0.10043301275996157,0.05378688990783702,1.4763662124109114,0.49781782474192937,-1.043849998720599,-1.047287905211956,False,False,0.6,0.06666666666666667,0.0,0.0,0.13,False,False,False,
142,sequential_ids,sequential_ids,hybrid,1.0517749374614351,0.017870926607863942,0.09704841743397111,0.055712261578191535,1.450908277876078,0.5149307896241,-1.4211860578267208,-0.7751203611865787,False,False,0.5333333333333333,0.06666666666666667,0.0,0.0,0.11666666666666667,False,False,False,
143,sequential_ids,sequential_ids,hybrid,1.4513000618497285,0.03834619613937913,0.08814074187613914,0.05705223366892949,1.383224854443964,0.49447969669409264,-0.8727887001396984,0.13767037903319304,False,False,0.4666666666666667,0.06666666666666667,0.0,0.03441759475829826,0.1119377320229079,False,False,False,
144,uniform_32bit,uniform_32bit,simd,1.0341007055700464,0.043711656429946955,0.07940721946316319,0.05365897426776913,1.3584875677610209,0.48001179330493243,-0.6652300543401763,-0.6757893577608728,True,True,0.4666666666666667,0.13333333333333333,0.0,0.0,0.11333333333333334,False,False,False,
145,uniform_32bit,uniform_32bit,simd,1.1704843805081149,0.02330776404911871,0.07364971788614318,0.05245392347303161,1.297839830611773,0.4577275276088264,-0.9597366515999582,-0.27823419423937706,False,False,0.4,0.13333333333333333,0.0,0.0,0.10000000000000002,False,False,False,
146,uniform_32bit,uniform_32bit,simd,1.353880361244855,0.04498377854470144,0.06703113988361072,0.052100331593383134,1.2609460286159182,0.442999921480058,-0.4231712206326557,0.20978408327626782,False,False,0.3333333333333333,0.13333333333333333,0.0,0.052446020819066956,0.09977817187143341,False,False,False,
147,uniform_32bit,uniform_32bit,simd,1.177110362206435,0.030706268996664628,0.060945672851341476,0.048652837449966346,1.226230855746921,0.41070181299823566,-0.6215342170791223,-0.11960135520778854,False,False,0.26666666666666666,0.06666666666666667,0.0,0.0,0.06333333333333334,False,False,False,
148,uniform_32bit,uniform_32bit,simd,0.5372062964197654,0.049033206881977244,0.05337176527720117,0.04329542664551783,1.1886681691648622,0.38528165377757545,-0.10020823516852546,-1.690871767878977,False,False,0.2,0.06666666666666667,0.0,0.0,0.05000000000000001,False,False,False,
149,uniform_32bit,uniform_32bit,simd,1.4318814243478948,0.012574087546591929,0.047450696034626524,0.036448993777889516,1.1223986050690606,0.40702342317420953,-0.9568606404803034,0.7603562863899764,False,False,0.13333333333333333,0.06666666666666667,0.0,0.1900890715974941,0.0841889345660402,False,False,False,
150,uniform_32bit,uniform_32bit,simd,0.6292990323085488,0.02420779650072815,0.039161499715908134,0.02775118216025052,1.0941552259997305,0.3650520990276865,-0.5388492133408913,-1.2733968484386908,False,False,0.06666666666666667,0.06666666666666667,0.0,0.0,0.023333333333333334,False,False,False,
151,uniform_32bit,uniform_32bit,simd,1.7277162034292728,0.026847567381010483,0.03222675940412835,0.012958850938211553,1.007893539471421,0.3027023541417312,-0.41509788434701783,2.3779883166776705,False,False,0.06666666666666667,0.06666666666666667,0.0,0.5944970791694176,0.17195760312568775,False,False,False,
152,uniform_32bit,uniform_32bit,simd,1.1802224586600858,0.02660641570925766,0.03170912674414957,0.013011731943147347,1.0472149997528315,0.35464809764414623,-0.3921622936151071,0.3750406654251202,False,False,0.06666666666666667,0.06666666666666667,0.0,0.09376016635628005,0.04677337492240335,False,False,False,
153,uniform_32bit,clustered_ranges,simd,1.0778536924444069,0.030540149559535473,0.03273912195140905,0.011826077983093231,1.0945921878020082,0.31748969597082316,-0.1859426437974301,-0.05272138125206483,False,True,0.06666666666666667,0.13333333333333333,0.0,0.0,0.03333333333333333,False,False,False,
154,uniform_32bit,uniform_32bit,simd,1.1465006633460948,0.04686209182535121,0.03290047387365075,0.011774952737316782,1.1019220102490788,0.31561967182395223,1.1857046968646492,0.1412416808437708,False,True,0.06666666666666667,0.2,0.2964261742161623,0.0353104202109427,0.17073140807253392,False,False,False,
155,uniform_32bit,uniform_32bit,simd,1.3013883143549536,0.024674415766538612,0.032585286625433536,0.01129233345774791,1.1263144219771954,0.30289611222698315,-0.7005522984193148,0.5779997983881752,False,False,0.06666666666666667,0.2,0.0,0.1444999495970438,0.07945832073259429,False,False,False,
156,zipfian_smallints,zipfian_smallints,hybrid,0.8014452163999233,0.020447757205228817,0.0323039925795531,0.011442412437145028,1.148381767910941,0.30278174483431997,-1.0361656165853856,-1.145830474538775,True,True,0.13333333333333333,0.26666666666666666,0.0,0.0,0.06666666666666667,False,False,False,
157,zipfian_smallints,zipfian_smallints,hybrid,1.443069989778636,0.0321298401995741,0.030714671942926295,0.011313955981428753,1.1381442740367709,0.31223552320274944,0.12508163668738773,0.9765887994982351,False,False,0.13333333333333333,0.26666666666666666,0.03127040917184693,0.24414719987455877,0.14021163030404513,False,False,False,
158,zipfian_smallints,zipfian_smallints,hybrid,1.0868160287055266,0.05682568364406067,0.031665266182373634,0.010742322391688255,1.1642306108579175,0.3207343006496137,2.3421765054247583,-0.24136670681691666,False,False,0.13333333333333333,0.26666666666666666,0.5855441263561896,0.0,0.3008843172091425,False,False,False,
159,zipfian_smallints,zipfian_smallints,hybrid,0.9487042663156321,0.05847077032504857,0.03289723201601907,0.012482017206664166,1.1399316753149706,0.31109420442712493,2.0488303963036802,-0.6146929311550109,False,False,0.06666666666666667,0.2,0.5122075990759201,0.0,0.24821637296370136,False,False,False,
160,zipfian_smallints,zipfian_smallints,hybrid,1.176653506180079,0.028271536879574687,0.03388117294235918,0.01389692293717616,1.1342385793646763,0.3139376660224813,-0.4036602695779281,0.1351062050555572,False,False,0.06666666666666667,0.2,0.0,0.0337765512638893,0.05177747114930566,False,False,False,
161,zipfian_smallints,zipfian_smallints,hybrid,0.8991440310670319,0.04456206353976683,0.03421209113105625,0.01368463940264114,1.134649854409474,0.313992577798515,0.7563203784816319,-0.7500362723335675,False,False,0.06666666666666667,0.2,0.18908009462040798,0.0,0.11896537118149653,False,False,False,
162,zipfian_smallints,zipfian_smallints,hybrid,0.8297615829708328,0.0009139045735070683,0.03418397679739394,0.013661342229109447,1.1043340990642858,0.31326552488543463,-2.435344143392529,-0.8764849413844146,False,False,0.06666666666666667,0.2,0.0,0.0,0.043333333333333335,False,False,False,
163,zipfian_smallints,zipfian_smallints,hybrid,1.1193464523105041,0.022606558004540714,0.032197819169183434,0.016143292997814022,1.0811775137819124,0.3202615357164375,-0.5941328433925246,0.11918052639080051,False,False,0.06666666666666667,0.2,0.0,0.029795131597700128,0.05078211623275836,False,False,False,
164,zipfian_smallints,zipfian_smallints,hybrid,1.005428236013583,0.03119933646577978,0.03043604257735433,0.015607889221437563,1.1199868575079615,0.2827042905803513,0.04890436039696507,-0.4052242038986453,False,False,0.06666666666666667,0.2,0.012226090099241268,0.0,0.04822376937302984,False,False,False,
165,zipfian_smallints,zipfian_smallints,hybrid,1.2479178994517344,0.019871959370853388,0.03167772583863352,0.014805629729214379,1.0915566449523408,0.270267767345198,-0.7973835551960018,0.578541997282051,False,False,0.06666666666666667,0.2,0.0,0.14463549932051276,0.07949220816346153,False,False,False,
166,zipfian_smallints,zipfian_smallints,hybrid,1.2058293639703537,0.04077556906484152,0.0313886700299752,0.015002895868491115,1.1327979027618866,0.24022005480041428,0.6256724362733278,0.30401900026675915,False,False,0.06666666666666667,0.2,0.15641810906833195,0.07600475006668979,0.12490176447733856,False,False,False,
167,zipfian_smallints,zipfian_smallints,hybrid,1.0256136321052973,0.06552609954096601,0.03231720347556394,0.015132217350030073,1.0980054467979585,0.17750805437936018,2.194582135760424,-0.40782270155542805,False,False,0.06666666666666667,0.2,0.548645533940106,0.0,0.26279154690937573,False,False,False,
168,clustered_ranges,clustered_ranges,guarded_fallback,0.7609664522382057,0.023697086294639336,0.0349118490643445,0.017268904593434338,1.0876981916943058,0.17688068544159238,-0.6494194266699234,-1.8471871973653264,True,True,0.13333333333333333,0.2,0.0,0.0,0.05666666666666667,False,False,False,
169,clustered_ranges,clustered_ranges,guarded_fallback,1.0302094931374202,0.021668040301536226,0.03445564484668476,0.017481721546267332,1.0665723756805592,0.19602789346359684,-0.7314842408295125,-0.18549851102895845,False,False,0.13333333333333333,0.13333333333333333,0.0,0.0,0.04666666666666667,False,False,False,
170,clustered_ranges,clustered_ranges,guarded_fallback,0.8356501223196804,0.03576713087828243,0.032776041411763754,0.017414762052816092,1.058819630999981,0.19493758021613738,0.17175596690274764,-1.1448254733029704,False,False,0.13333333333333333,0.13333333333333333,0.04293899172568691,0.0,0.06384226335694143,False,False,False,
171,clustered_ranges,clustered_ranges,guarded_fallback,1.0052984739218354,0.04609119008451422,0.03351555575254668,0.017281166832266614,1.0277704181976295,0.19058434611041433,0.7277074358647733,-0.1179107550882712,False,False,0.06666666666666667,0.06666666666666667,0.18192685896619332,0.0,0.09610407691981065,False,False,False,
172,clustered_ranges,clustered_ranges,guarded_fallback,1.1026326044961092,0.043226418812446994,0.035225117944499035,0.017164087000479958,1.041360635365757,0.18028251302237663,0.4661652205304599,0.3398664005913918,False,False,0.06666666666666667,0.06666666666666667,0.11654130513261497,0.08496660014784795,0.09119150542334131,False,False,False,
173,clustered_ranges,clustered_ranges,guarded_fallback,1.1233700273808267,0.03398029616023393,0.03596488985202389,0.0172600146705251,1.018664809680255,0.1438457319115533,-0.11498214889683128,0.7278993653913385,False,False,0.06666666666666667,0.06666666666666667,0.0,0.18197484134783462,0.06882704367029199,False,False,False,
174,clustered_ranges,clustered_ranges,guarded_fallback,0.6426497041278191,0.037847650892561646,0.03444186401976878,0.01626715637011374,1.0211017429252751,0.14538418035203676,0.20936582804873016,-2.603117032939527,False,False,0.06666666666666667,0.06666666666666667,0.05234145701218254,0.0,0.044269916138206356,False,False,False,
175,clustered_ranges,clustered_ranges,guarded_fallback,0.9792951463951699,0.05371924977589148,0.033066989390936316,0.014905756585714778,1.0006981054460875,0.17477572634412814,1.3855223571291444,-0.12245956218380269,False,False,0.06666666666666667,0.06666666666666667,0.3463805892822861,0.0,0.1618855690462478,False,False,False,
176,clustered_ranges,clustered_ranges,guarded_fallback,0.7262226551257068,0.0011488294869981194,0.03476350358402411,0.015745496407374836,0.987540881460427,0.16787598712212476,-2.1348753378398597,-1.5566146728775705,False,False,0.06666666666666667,0.06666666666666667,0.0,0.0,0.023333333333333334,False,False,False,
177,clustered_ranges,clustered_ranges,guarded_fallback,1.2500310151365845,0.018918004678597115,0.03186928798050619,0.017686105275961362,0.9760127897310051,0.17988738888192796,-0.7322857332092497,1.523276454149653,False,False,0.06666666666666667,0.06666666666666667,0.0,0.38081911353741327,0.11853811171768665,False,False,False,
178,clustered_ranges,clustered_ranges,guarded_fallback,0.815510246856146,0.017350779208560475,0.03306956132084553,0.015962157510751328,1.0040307518753886,0.18802623237147484,-0.9847529143190535,-1.0026287376974212,False,False,0.06666666666666667,0.06666666666666667,0.0,0.0,0.023333333333333334,False,False,False,
179,clustered_ranges,clustered_ranges,guarded_fallback,0.7077351924888271,0.059166742227494316,0.03271917606778018,0.01626308426837887,0.9837750048450982,0.1910575712723614,1.6262330131870775,-1.4447991203550077,False,False,0.06666666666666667,0.06666666666666667,0.40655825329676937,0.0,0.1859566346520411,False,False,False,
